Title , Type , Country Origin , Director , Languages , Plot , Metascore , Genre , Rating  , Relese Date , Rated , Awards , Actors , Poster link
The Oscars , movie , USA , Glenn Weiss , English , The 88th Academy Awards ceremony honors achievement in film in 2015. , N/A , Comedy  Music , 6.5 , 28 Feb 2016 , TV-14 , Nominated for 3 Primetime Emmys. Another 4 nominations. , Chris Rock  Emily Blunt  Charlize Theron  Tom McCarthy , https://m.media-amazon.com/images/M/MV5BNDkxMTUwNzQzMF5BMl5BanBnXkFtZTgwNTEyMjE3NzE@._V1_SX300.jpg
A Case of the Cold War: Bridge of Spies , movie , USA , N/A , English , The piece opens with Steven Spielberg's family history with the real life events and follows with cast and crew examining the politics and history of the time  the screenplay's inspirations... , N/A , Documentary  Short , 7.2 , 02 Feb 2016 , N/A , N/A , Dwight D. Eisenhower  Steven Spielberg  Arnold Spielberg  George Putnam , https://m.media-amazon.com/images/M/MV5BMTM3NDkyYWQtZjI4Yy00YzE3LThmMDYtNWYzZmQ5YzBkNDI0XkEyXkFqcGdeQXVyMjA3NzQyMA@@._V1_SX300.jpg
Berlin 1961: Re-Creating the Divide , movie , USA , N/A , English , Cast and crew share the history of the wall and explore its representation in the film. , N/A , Documentary  Short , N/A , 02 Feb 2016 , N/A , N/A , Matt Charman  Tom Hanks  Janusz Kaminski  Kristie Macosko Krieger , N/A
Spy Swap : Looking Back on the Final Act , movie , USA , N/A , English , A brief expiration of the historical details as presented in the film's final minutes and shooting the sequence in Berlin  which included a visit with Chancellor Angela Merkel. , N/A , Documentary  Short , 6.8 , 02 Feb 2016 , N/A , N/A , Matt Charman  Tom Hanks  Janusz Kaminski  Kristie Macosko Krieger , https://m.media-amazon.com/images/M/MV5BNTNhNmQzYzYtM2ZiOC00MWExLWExMTAtNDc5MDE4Zjk1YWIxXkEyXkFqcGdeQXVyMjA3NzQyMA@@._V1_SX300.jpg
U-2 Spy Plane , movie , USA , N/A , English , This piece explores the real history of the aircraft and its role and depiction in the film. , N/A , Documentary  Short , 6.8 , 02 Feb 2016 , N/A , N/A , Tom Hanks  Kristie Macosko Krieger  Francis Gary Powers Jr.  Arnold Spielberg , N/A
American Masters , series , USA , N/A , English , Since its premiere in 1986  this Emmy-winning documentary series has presented hundreds of hours comprising profiles of outstanding American cultural artists. Past subjects have included ... , N/A , Documentary  Biography , 8.0 , 23 Jun 1986 , TV-14 , Won 27 Primetime Emmys. Another 22 wins & 63 nominations. , Martin Scorsese  Tony Bennett  Peter Bogdanovich  Lee Grant , https://m.media-amazon.com/images/M/MV5BMTQ3ODc5ODQ0NV5BMl5BanBnXkFtZTgwNzM1MjUzMDI@._V1_SX300.jpg
73rd Golden Globe Awards , movie , USA , Louis J. Horvitz , English , The Hollywood Foreign Press Association's 73rd annual event honoring excellence in film and television  hosted by Ricky Gervais. , N/A , N/A , 7.0 , 10 Jan 2016 , TV-14 , Nominated for 1 Primetime Emmy. Another 1 nomination. , Ricky Gervais  Channing Tatum  Jonah Hill  Jane Fonda , https://m.media-amazon.com/images/M/MV5BM2M1MjdkNWYtOGUwOS00MzQ4LWFhODEtODBkYTVmMDk1ZWQwXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Toy Story at 20: To Infinity and Beyond , movie , USA , Brad Lachman , English , Retrospective looking at the revolutionary computer-animated feature film Toy Story. , N/A , Documentary , 7.2 , 10 Dec 2015 , N/A , N/A , John Lasseter  Ed Catmull  Andrew Stanton  Tim Allen , https://m.media-amazon.com/images/M/MV5BMjY4MmVhYzctOWEzNi00MTE5LWEwZDktMTE1Yzc5ODczMmVjXkEyXkFqcGdeQXVyNzMzMjU5NDY@._V1_SX300.jpg
Film 2017 , series , UK , N/A , English , The BBC's flagship cinema review television programme featuring reviews of new releases  news items and interviews. The title of the programme changes each year to incorporate the year of broadcast. , N/A , Talk-Show , 7.7 , 16 Nov 1971 , N/A , 2 nominations. , Barry Norman  Danny Leigh  Claudia Winkleman  Jonathan Ross , https://m.media-amazon.com/images/M/MV5BNjVkNDEwNTktYmZiMi00NzMwLWJhOGQtZjYyMTBhY2JmN2U0XkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
The Tonight Show Starring Jimmy Fallon , series , USA , N/A , English , Jimmy Fallon hosts the Tonight Show and interviews celebrities  plays games with them and has a musical or comedic guest perform. , N/A , Comedy  Music  Talk-Show , 7.4 , 17 Feb 2014 , TV-14 , Won 2 Primetime Emmys. Another 7 wins & 30 nominations. , Jimmy Fallon  The Roots  Steve Higgins , https://m.media-amazon.com/images/M/MV5BOGExZGZkMTQtMDBhMy00ZDExLWFkMjktMDU4YzJmNzJjNTdmXkEyXkFqcGdeQXVyODUxOTU0OTg@._V1_SX300.jpg
Everything Is Copy , movie , USA , Jacob Bernstein  Nick Hooker(co-director) , English , A look at the life and work of writer/filmmaker Nora Ephron. , 88 , Documentary  Biography , 7.5 , 21 Mar 2016 , TV-14 , Nominated for 2 Primetime Emmys. Another 3 wins & 2 nominations. , Tom Hanks  Steven Spielberg  Reese Witherspoon  Meryl Streep , https://m.media-amazon.com/images/M/MV5BM2UzYjE2ZWUtNGQ0MC00NDU4LWIzZjQtNzcwMDRhNTU2YzFiXkEyXkFqcGdeQXVyMTc4MDU3Mzk@._V1_SX300.jpg
The Seventies , series , USA , N/A , English , A documentary series focusing on the ongoing Vietnam War  the Watergate scandal  evolving music industry  the Iran Hostage Crisis  the sexual revolution  and the rise of foreign and domestic terrorism. , N/A , Documentary  History , 8.3 , 11 Jun 2015 , N/A , Nominated for 1 Primetime Emmy. Another 1 nomination. , Douglas Brinkley  Chris Connelly  Tim Naftali  Rick Perlstein , https://m.media-amazon.com/images/M/MV5BMTYwNzI0NTA4NV5BMl5BanBnXkFtZTgwMzI5MzM5NTE@._V1_SX300.jpg
CollegeHumor Originals , series , USA , N/A , English , Funny sketches with crude  adult  and undeniably hilarious comedy. , N/A , Comedy , 7.8 , 31 Mar 2006 , N/A , 3 nominations. , Mike Trapp  Grant O'Brien  Zac Oyama  Pat Cassels , https://ia.media-imdb.com/images/M/MV5BNjg1MGFmMmUtZmM5ZS00YWMyLTlkOWUtMTE1MGI0ZjU2ODg0XkEyXkFqcGdeQXVyMjY1NTk0NzQ@._V1_SX300.jpg
AFI Life Achievement Award: A Tribute to Steve Martin , movie , USA , Louis J. Horvitz , English , N/A , N/A , Biography , 7.5 , 13 Jun 2015 , N/A , N/A , Dan Aykroyd  Jack Black  Mel Brooks  Steve Carell , N/A
Late Show with David Letterman , series , USA , N/A , English , The Late Show with David Letterman is an hour-long weeknight comedy and talk-show broadcast by CBS from the Ed Sullivan Theater on Broadway in New York City. , N/A , Comedy  Music  Talk-Show , 6.8 , 30 Aug 1993 , N/A , Won 9 Primetime Emmys. Another 7 wins & 125 nominations. , David Letterman  Paul Shaffer  Alan Kalter , https://m.media-amazon.com/images/M/MV5BMTI5ODMzOTY4MV5BMl5BanBnXkFtZTcwNzU1MjM0Mw@@._V1_SX300.jpg
Saturday Night Live: 40th Anniversary Special , movie , USA , Don Roy King , N/A , Former members of Saturday Night Live come together to remember the past 40 years of Saturday Night Live. , N/A , Comedy , 8.1 , 15 Feb 2015 , TV-14 , Won 4 Primetime Emmys. Another 1 win & 7 nominations. , Fred Armisen  Dan Aykroyd  Alec Baldwin  Vanessa Bayer , https://m.media-amazon.com/images/M/MV5BMTUwNzU2OTEwMV5BMl5BanBnXkFtZTgwOTc1NDQ0NDE@._V1_SX300.jpg
Misery Loves Comedy , movie , USA , Kevin Pollak , English , Over fifty very famous American  Canadian  British and Australian funny people (filmmakers  writers  actors and comedians) share life and professional journeys and insights  in an effort to shed light on the thesis: Do you have to be miserable to be funny? , 51 , Documentary  Comedy , 6.3 , 14 Apr 2015 , PG-13 , 1 nomination. , Jason Alexander  Judd Apatow  Scott Aukerman  Maria Bamford , https://m.media-amazon.com/images/M/MV5BODM0MjExMzkxNl5BMl5BanBnXkFtZTgwNzM1Mzc3NDE@._V1_SX300.jpg
Mulaney , series , USA , N/A , English , John's desire to be a good person challenges his friendship with his roommates Jane and Motif. , N/A , Comedy , 4.2 , 05 Oct 2014 , TV-14 , 1 nomination. , John Mulaney  Nasim Pedrad  Seaton Smith  Zack Pearlman , https://m.media-amazon.com/images/M/MV5BNTA0YWQ3OTgtNjNiNC00YmU5LWI5NmEtMGUxOTY0ODgyNzM4XkEyXkFqcGdeQXVyMzU3MTc5OTE@._V1_SX300.jpg
The Kennedy Center Honors , movie , USA , Louis J. Horvitz , English , Honorees are Al Green  Tom Hanks  Patricia McBride  Sting and Lily Tomlin. , N/A , N/A , N/A , 30 Dec 2014 , N/A , Nominated for 4 Primetime Emmys. Another 2 nominations. , Stephen Colbert  Al Green  Tom Hanks  Patricia McBride , N/A
The National Christmas Tree Lighting , movie , USA , Leon Knoles , English , N/A , N/A , Family  Music , N/A , 08 Dec 2014 , N/A , N/A , Tom Hanks  Patti LaBelle  Rita Wilson , N/A
The Concert for Valor , movie , USA , Joel Gallen , English , A live HBO concert honoring United States veterans in Washington DC. , N/A , Music , 5.8 , 11 Nov 2014 , Not Rated , N/A , The Black Keys  Jack Black  Bryan Cranston  Eminem , https://m.media-amazon.com/images/M/MV5BZTFjMDVhM2UtNWVjZS00ZmVlLWJjZTItYzQwNWYwZjM5NTkzXkEyXkFqcGdeQXVyMTQ5NzI1MTI@._V1_SX300.jpg
The Sixties , series , USA , N/A , English , Interviews and archival footage focusing on the politics  music  technical advancements  drugs and the "free love" movement of the 1960s. , N/A , Documentary  History , 8.5 , 22 Nov 2013 , N/A , Nominated for 3 Primetime Emmys. Another 2 nominations. , John Heilemann  Robert Dallek  Tim Naftali  Dan Rather , https://m.media-amazon.com/images/M/MV5BMTUxMDY2MjE4NV5BMl5BanBnXkFtZTgwOTg3NjcxMjE@._V1_SX300.jpg
Glad All Over: The Dave Clark Five and Beyond , movie , UK , Dave Clark , English , A retrospective look at the influential work of one of the most popular British rock bands of the 1960s  The Dave Clark Five  featuring interviews  performances and footage from Dave Clark's personal archives. , N/A , Documentary  Music , 7.0 , 08 Apr 2014 , N/A , N/A , Lucille Ball  Dave Clark  Lenny Davidson  Whoopi Goldberg , https://m.media-amazon.com/images/M/MV5BODk0NTQ1MjktYTFiMy00ZjQ1LTg2MDQtYTI3MDM3ZDM0ZDE1XkEyXkFqcGdeQXVyNDY0NDM0NzI@._V1_SX300.jpg
And the Oscar Goes To... , movie , USA , Rob Epstein  Jeffrey Friedman , English , The history of the Academy Awards. , N/A , Documentary  History , 7.1 , 01 Mar 2014 , N/A , N/A , Anjelica Huston  Billy Crystal  Tom Hanks  Cher , https://m.media-amazon.com/images/M/MV5BNTJhNDY4YzktMzZlMy00NjM4LWJlNjctMjg5M2Y5OTQ2Yjg2XkEyXkFqcGdeQXVyNjU3Nzk5NDA@._V1_SX300.jpg
EE British Academy Film Awards: The Red Carpet Show , movie , UK , Tuds Archer , English , N/A , N/A , N/A , N/A , 16 Feb 2014 , N/A , N/A , Edith Bowman  Amy Adams  Jesse Armstrong  Sam Bain , N/A
The Night That Changed America: A Grammy Salute to the Beatles , movie , USA , Gregg Gelfand , English , A tribute to the Beatles  airing at the exact time as their first appearance on "The Ed Sullivan Show" 50 years earlier. , N/A , Biography  Music , 8.5 , 09 Feb 2014 , N/A , Won 1 Primetime Emmy. Another 6 nominations. , Maroon 5  Katy Perry  Stevie Wonder  Imagine Dragons , https://m.media-amazon.com/images/M/MV5BNjc5N2QzMDMtYjJiMS00NzQ0LWEwZGUtOWE2ODY0NTRiOTNlXkEyXkFqcGdeQXVyNDY5MjE2OA@@._V1_SX300.jpg
The Greatest Event in Television History , series , USA , N/A , English , Adam Scott is determined to make the greatest event in television history by remaking the opening sequences of TV shows. , N/A , Comedy , 7.9 , 11 Oct 2012 , TV-14 , N/A , Amanda Anka  Jeff Probst  Jon Schroeder  Adam Scott , https://m.media-amazon.com/images/M/MV5BMTY0Mjk5NDg4OF5BMl5BanBnXkFtZTgwNDkzNzIwMTE@._V1_SX300.jpg
Capturing Captain Phillips , movie , USA , N/A , English , A vast and detailed look into the behind the scenes of Captain Phillips (2013). Paul Greengrass  Tom Hanks  cast and crew members of the film takes us to a tour inside the ship and its ... , N/A , Documentary , 7.0 , 21 Jan 2014 , N/A , N/A , Paul Greengrass  Richard Phillips  Andrea Phillips  Gregory Goodman , https://m.media-amazon.com/images/M/MV5BZmU3OGRjZTItYTI5NC00YjdhLThmNGYtMzM5YjI3MmM5YjFjXkEyXkFqcGdeQXVyMjA5MTE5Njk@._V1_SX300.jpg
20th Annual Screen Actors Guild Awards , movie , USA , Jeff Margolis , English , Screen Actors Guild Award - American award  awarded by Guild of movie actors of the USA from 1995 for movies and television serials. , N/A , N/A , 7.0 , 18 Jan 2014 , N/A , N/A , Jennifer Lawrence  Lupita Nyong'o  Julia Roberts  June Squibb , https://m.media-amazon.com/images/M/MV5BN2I3NDU1YzUtOTUyNi00MGJiLTgwNDItYTYxMWRkYzRlZjhmXkEyXkFqcGdeQXVyMDYxMTUwNg@@._V1_SX300.jpg
19th Annual Critics' Choice Movie Awards , movie , USA , Michael Dempsey , English , N/A , N/A , N/A , 6.6 , 16 Jan 2014 , N/A , N/A , Aisha Tyler  James Marsden  Christina Applegate  Christian Bale , N/A
2014 Golden Globe Arrivals Special , movie , USA , Gregg Gelfand , English , N/A , N/A , Talk-Show , 7.0 , 12 Jan 2014 , N/A , N/A , Matt Lauer  Savannah Guthrie  Carson Daly  Tamron Hall , N/A
71st Golden Globe Awards , movie , USA , Louis J. Horvitz , English , The Hollywood Foreign Press Association's 71 annual event honoring excellence in film and television. , N/A , N/A , 7.2 , 12 Jan 2014 , N/A , Nominated for 2 Primetime Emmys. Another 2 wins & 1 nomination. , Tina Fey  Amy Poehler  Jennifer Lawrence  Jacqueline Bisset , https://m.media-amazon.com/images/M/MV5BMTQ0MjEzMjgwMF5BMl5BanBnXkFtZTgwODg5OTE5MDE@._V1_SX300.jpg
E! Live from the Red Carpet , series , USA , N/A , English  Spanish  Italian  French , The E! News Team takes you to the hottest events in Hollywood live from the Red Carpet! , N/A , News , 4.0 , 27 Mar 1995 , N/A , N/A , Giuliana Rancic  Ryan Seacrest , https://m.media-amazon.com/images/M/MV5BMTU2MTE4MDE0NV5BMl5BanBnXkFtZTgwMzA0MDQ1NDE@._V1_SX300.jpg
Inside Edition , series , USA , N/A , English , Along with Hard Copy (1989) and A Current Affair (1986)  this show was one of the early alternative news shows to be carried nationwide in the US. Primary stories usually focused on sex ... , N/A , Documentary  News , 3.8 , N/A , TV-PG , 6 wins & 1 nomination. , Deborah Norville , https://m.media-amazon.com/images/M/MV5BNDc4ZWMyZGYtMmMzYi00NTZhLThhZjItOTU2YWE5Yjc2ZWY4XkEyXkFqcGdeQXVyODg3NDc1OTE@._V1_SX300.jpg
Kevin Pollak's Chat Show , series , USA , N/A , English , N/A , N/A , Talk-Show , 8.6 , 22 Mar 2009 , N/A , 1 nomination. , Kevin Pollak  Samm Levine , https://m.media-amazon.com/images/M/MV5BNTAwOTgzMzQ3MV5BMl5BanBnXkFtZTcwMzQyODg5Mg@@._V1_SX300.jpg
Asaichi , series , Japan , N/A , Japanese , N/A , N/A , News  Talk-Show , N/A , 29 Mar 2010 , N/A , N/A , Yoshihiko Inohara  Yumiko Ud� , N/A
Smap Smap , series , Japan , N/A , Japanese , N/A , N/A , Music  Comedy , 7.5 , 01 Apr 1996 , N/A , N/A , Takuya Kimura  Gor� Inagaki  Tsuyoshi Kusanagi  Shingo Katori , N/A
El hormiguero , series , Spain , N/A , Spanish , El Hormiguero is a Spanish television program with a live audience. The talk show features comedy  science  and interviews with world celebrities. It has been running since September 2006  and is hosted and produced by Pablo Motos. , N/A , Comedy , 5.5 , 24 Sep 2006 , N/A , 7 wins & 26 nominations. , Pablo Motos  Dami�n Molla Herman  Juan Ib��ez P�rez  Jorge Marr�n Mart�n , https://m.media-amazon.com/images/M/MV5BNWFmNGExZDMtNjg3ZC00N2ZmLWFkYjYtNzQ2ZGNlNWFkYTNmXkEyXkFqcGdeQXVyMjY4MTU3NzQ@._V1_SX300.jpg
The Jonathan Ross Show , series , UK , N/A , English , British talk show host Jonathon Ross talks with guests from around the globe. , N/A , Talk-Show , 6.2 , 03 Sep 2011 , N/A , 2 nominations. , Jonathan Ross , https://m.media-amazon.com/images/M/MV5BZTQyODUzMzItZTUwNi00OTljLTgzNDItMzk1YzRmYWE2MDIzXkEyXkFqcGdeQXVyMTI2OTM0NzQ@._V1_SX300.jpg
The Colbert Report , series , USA , N/A , English , Satirical newscaster Stephen Colbert provides humorous commentary on the big issues going on in the United States and the rest of the world  with his larger-than-life ego and overly-patriotic spirit along with him every step of the way. , N/A , Comedy  News  Talk-Show , 8.4 , 17 Oct 2005 , TV-14 , Won 7 Primetime Emmys. Another 18 wins & 89 nominations. , Stephen Colbert , https://m.media-amazon.com/images/M/MV5BMGZjYzliOWUtOTNiYS00MDI4LTllMGQtYjgxYjRlODI2NDM3XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg
The Broadway.com Show , series , USA , N/A , English , Weekly round-up of the hottest news stories on Broadway  written by and starring the Broadway.com editorial staff. , N/A , News , 7.0 , 13 Feb 2013 , N/A , N/A , Lindsay Champion  Beth Stevens  Paul Wontorek  Ryan Lee Gilbert , https://m.media-amazon.com/images/M/MV5BNzk1ODE2MzQxNl5BMl5BanBnXkFtZTcwMzk3NTU3OQ@@._V1_SX300.jpg
The 67th Annual Tony Awards , movie , USA , Glenn Weiss , English , Awards show  which honors theater professionals for distinguished achievement on Broadway. , N/A , Documentary  Music  Musical , 8.0 , 09 Jun 2013 , N/A , Won 3 Primetime Emmys. Another 2 wins & 3 nominations. , Scarlett Johansson  Jake Gyllenhaal  Tom Hanks  Anna Kendrick , https://m.media-amazon.com/images/M/MV5BMjE0NDk5MDkyM15BMl5BanBnXkFtZTcwNDAxODk1OQ@@._V1_SX300.jpg
Charlie Rose , series , USA , N/A , English , Charlie Rose interviews noteworthy people in fields including politics and government  business and economics  science and technology  media  sports and the arts. , N/A , News  Talk-Show , 7.8 , 30 Sep 1991 , N/A , 2 wins & 4 nominations. , Charlie Rose , https://m.media-amazon.com/images/M/MV5BMjExOTQ0NDc2N15BMl5BanBnXkFtZTgwMDI2NTgwMzE@._V1_SX300.jpg
Piers Morgan Tonight , series , USA , N/A , English , N/A , N/A , Talk-Show , 3.1 , 17 Jan 2011 , N/A , N/A , Piers Morgan , https://m.media-amazon.com/images/M/MV5BYTM1MTg4NGYtNjJiNS00ZDYwLThhYjQtNzQxYzU1YWRiYzRkXkEyXkFqcGdeQXVyMTY2MzYyNzA@._V1_SX300.jpg
Vanity Fair's Hollywood , movie , USA , N/A , English , Brings viewers behind the scenes for the planning of the 20th anniversary of Vanity Fair magazine's exclusive party  an event where even the stars get starstruck. , N/A , Documentary , N/A , 23 Feb 2013 , N/A , N/A , Ben Affleck  Halle Berry  Kathryn Bigelow  Jason Clarke , N/A
Vivir de cine , series , Spain , N/A , Spanish , N/A , N/A , News , 4.8 , 26 Oct 2012 , N/A , N/A , Jos� Ignacio Cuenca  Guillermo del Toro  Hugo Weaving , https://m.media-amazon.com/images/M/MV5BMTQ3MDYzOTg3NV5BMl5BanBnXkFtZTgwMjE5NDgwMDE@._V1_SX300.jpg
Killing Lincoln , movie , USA , Adrian Moat , English , Based on The New York Times best-selling novel  Killing Lincoln is the suspenseful  eye-opening story of the events surrounding the assassination of U.S. President Abraham Lincoln. , N/A , Biography  Drama  History  War , 6.7 , 17 Feb 2013 , Unrated , Nominated for 3 Primetime Emmys. Another 1 win & 5 nominations. , Tom Hanks  Regen Wilson  Billy Campbell  Jesse Johnson , https://m.media-amazon.com/images/M/MV5BMjMyNDYyNzk4NV5BMl5BanBnXkFtZTgwMDAxNzA2MDE@._V1_SX300.jpg
Van der Vorst ziet sterren , series , Netherlands , N/A , Dutch , N/A , N/A , Talk-Show , N/A , 16 Jan 2009 , N/A , N/A , Peter van der Vorst , N/A
Janela Indiscreta , series , Portugal , N/A , Portuguese , A portuguese show where Mario Augusto presents the new films of the week and interviews actors  actresses and directors. , N/A , News , 6.5 , 03 Mar 2010 , N/A , 2 wins & 3 nominations. , M�rio Augusto , https://m.media-amazon.com/images/M/MV5BYTk1ZGY5NTEtOGZiZi00NWJjLWFlYzktMzU1ZjA3NzdhMzhjXkEyXkFqcGdeQXVyMTY2MzYyNzA@._V1_SX300.jpg
The Late Late Show with Craig Ferguson , series , USA , N/A , English , Making a satire out of the entire Late Night Show concept Scotsman Craig Ferguson hosts his show with a robot skeleton and a "horse" as his sidekicks. The show features the stereotypical parts of a Late Show  but all in their own  raw way. , N/A , Comedy  Music  Talk-Show , 8.3 , 03 Jan 2005 , TV-14 , Nominated for 1 Primetime Emmy. Another 1 win & 4 nominations. , Craig Ferguson  Shadoe Stevens , https://m.media-amazon.com/images/M/MV5BMTcyMjIwNzM0Ml5BMl5BanBnXkFtZTcwNDAxNjgwNA@@._V1_SX300.jpg
Wetten  dass..? , series , Germany  Austria  Switzerland , N/A , German , Each show has several celebrities invited who have to bet on different contestant(s) achieving his/her/their goal of performing a stunt. If the celebrities fail to anticipate whether their ... , N/A , Comedy  Game-Show  Music , 5.9 , 14 Feb 1981 , N/A , 14 wins & 8 nominations. , Thomas Gottschalk , https://m.media-amazon.com/images/M/MV5BMTQ3MjI3NTM1OV5BMl5BanBnXkFtZTcwMTI2NjUxMQ@@._V1_SX300.jpg
Late Night with Jimmy Fallon , series , USA , N/A , English , Comedian Jimmy Fallon hosts a late-night talk show. , N/A , Comedy  Music  Talk-Show , 6.9 , 02 Mar 2009 , TV-14 , Won 3 Primetime Emmys. Another 3 wins & 16 nominations. , Jimmy Fallon  The Roots  Steve Higgins , https://m.media-amazon.com/images/M/MV5BYzdjOTU2ZGYtNzU3Zi00ZDNmLThiNjEtNGZkNWM2NTIzYjAzXkEyXkFqcGdeQXVyNzMxMzYyOTI@._V1_SX300.jpg
Night of Too Many Stars: America Comes Together for Autism Programs , movie , USA , Glenn Weiss , English , N/A , N/A , N/A , 7.1 , 21 Oct 2012 , N/A , Won 1 Primetime Emmy. Another 1 nomination. , Kevin Bacon  Hannibal Buress  Bill Burr  Louis C.K. , https://m.media-amazon.com/images/M/MV5BOThkYWVhYjQtNjAzZC00MTUxLWE4OWItZGU0M2VlZjE3YTkyXkEyXkFqcGdeQXVyMjIyNzU3MzQ@._V1_SX300.jpg
The Tonight Show with Jay Leno , series , USA , N/A , English , After Johnny Carson's retirement from the show  Jay Leno stepped in as his permanent replacement. The format of the show has remained largely unchanged  consisting primarily of an opening ... , N/A , Comedy  Music  Talk-Show , 5.2 , 25 May 1992 , TV-14 , Won 4 Primetime Emmys. Another 3 wins & 42 nominations. , Jay Leno  Kevin Eubanks  Edd Hall , https://m.media-amazon.com/images/M/MV5BODdiOTUwMGUtODRjNC00ZmFjLWJiYzQtOWY5ODc1Y2FhMmQ5XkEyXkFqcGdeQXVyNzg5OTk2OA@@._V1_SX300.jpg
Close Up , movie , Italy , Tiziano Sossi , English , More than 150 silent short films about singers  actors and directors captured during Press Conferences in Cannes  Venice and Berlin  between 1993 and 2002. Presented the first time in 2012 ... , N/A , Documentary , N/A , 30 Sep 2012 , N/A , N/A , Michelangelo Antonioni  Asia Argento  Dario Argento  Roberto Benigni , https://m.media-amazon.com/images/M/MV5BODUzOWZjNTQtYzIzYi00MDBjLTgwYmYtODdhZmVlZTY3YjM2XkEyXkFqcGdeQXVyNTI1NjU1MTE@._V1_SX300.jpg
The 64th Primetime Emmy Awards , movie , USA , Glenn Weiss , English , Jimmy Kimmel hosts the 64th Primetime Emmy Awards  honoring the best in television. , N/A , N/A , 6.4 , 23 Sep 2012 , N/A , 1 nomination. , Michelle Dockery  Mayim Bialik  Zooey Deschanel  Idris Elba , https://m.media-amazon.com/images/M/MV5BMjI2NDk4MjI1NV5BMl5BanBnXkFtZTcwNzkxNzE1OA@@._V1_SX300.jpg
Stand Up to Cancer , movie , USA , Joel Gallen , English , N/A , N/A , N/A , 6.6 , 07 Sep 2012 , N/A , N/A , Hank Azaria  Simon Baker  Halle Berry  Jessica Biel , https://m.media-amazon.com/images/M/MV5BY2YxMTY4ZDMtOTQ1ZS00ZTM3LTg1NmQtYmE2YjE5YWJmMTA1XkEyXkFqcGdeQXVyMTI5MTQ1ODE@._V1_SX300.jpg
Radioman , movie , UK , Mary Kerr , English , The New York film set mascot who overcame homelessness and alcoholism to become a fixture of the New York film industry  with over 100 small parts to his name. , N/A , Documentary , 7.3 , 07 Dec 2012 , N/A , N/A , Josh Brolin  Craig Castaldo  George Clooney  Matt Damon , https://m.media-amazon.com/images/M/MV5BMTk4OTQ5MTA2Nl5BMl5BanBnXkFtZTcwMzYzODYwOQ@@._V1_SX300.jpg
The Road We've Traveled , movie , USA , Davis Guggenheim , English , A short documentary on the first term of President Barack Obama's administration. , N/A , Documentary  Short , 5.8 , 15 Mar 2012 , N/A , N/A , David Axelrod  Matthew Davies  Rahm Emanuel  Austan Goolsbee , N/A
The 84th Annual Academy Awards , movie , USA , Don Mischer  Kabir Akhtar  Archie Gips  Christopher Guest  Henry Hobson  Troy Miller , English , Annual awards presentation honoring the best film achievements of 2011. , N/A , Comedy , 7.2 , 26 Feb 2012 , TV-14 , Won 1 Primetime Emmy. Another 1 win & 10 nominations. , Emma Stone  Robert Downey Jr.  Angelina Jolie  Martin Scorsese , https://m.media-amazon.com/images/M/MV5BMTczMjk1NTAyNV5BMl5BanBnXkFtZTcwOTAwMTAyNw@@._V1_SX300.jpg
The Rosie Show , series , USA , N/A , English , Nightly talk-show hosted by Rosie O'Donnell. , N/A , Talk-Show , 4.7 , 10 Oct 2011 , N/A , N/A , Rosie O'Donnell , N/A
Rebuild , movie , USA , Edward Rosenstein  Rick Velleu , English , The rebuilding of the World Trade Center site  as a metaphor for the rekindling of the American spirit post 9/11. , N/A , Documentary  Short , N/A , N/A , N/A , N/A , Tom Hanks , N/A
Steve Jobs: One Last Thing , movie , USA , Sarah Hunt  Mimi O'Connor , English , A look at the life and career of the technology business innovator and entrepreneur. , N/A , Documentary  Biography , 6.8 , 02 Nov 2011 , TV-PG , N/A , Robert X. Cringely  Bill Fernandez  Demetri Goritsas  Dean Hovey , https://m.media-amazon.com/images/M/MV5BMjI0ODY5MTcyMl5BMl5BanBnXkFtZTgwNDQzNjA2MDE@._V1_SX300.jpg
Prohibition , series , USA , N/A , English , The story of the American activist struggle against the influence of alcohol  climaxing in the failed early 20th century nationwide era when it was banned. , N/A , Documentary  History , 8.2 , 02 Oct 2011 , N/A , Won 1 Primetime Emmy. Another 3 nominations. , Peter Coyote  Pete Hamill  Catherine Gilbert Murdock  Michael Lerner , https://m.media-amazon.com/images/M/MV5BMzk0MjM4MmItNTIyOS00MjlhLWE3NjgtOTBkMTk2OTAzYzI2XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
Boatlift , movie , USA , Eddie Rosenstein  Rick Velleu(co-director) , English , The 9/11 boatlift that evacuated half a million people from the stricken piers and seawalls of Lower Manhattan. , N/A , Documentary  Short  Adventure  Drama  News , 8.8 , 08 Sep 2011 , N/A , N/A , Tom Hanks , N/A
Piper's Picks TV , series , USA , N/A , English , N/A , N/A , Talk-Show , 7.8 , 02 May 2008 , N/A , N/A , Piper Reese , N/A
