Title , Type , Country Origin , Director , Languages , Plot , Metascore , Genre , Rating  , Relese Date , Rated , Awards , Actors , Poster link
SAG Foundation Conversations , series , USA , N/A , English , N/A , N/A , Talk-Show , 7.2 , 29 Jul 1997 , N/A , N/A , Leslie Jordan  Simon Baker  David Boreanaz  Clifton Collins Jr. , N/A
Reel Pieces with Annette Insdorf , series , USA , N/A , English , N/A , N/A , Talk-Show , N/A , N/A , N/A , N/A , Annette Insdorf , N/A
Third's a Charm: The Making of 'Ocean's Thirteen' , movie , USA , N/A , English , In this documentary  screenwriters Brian Koppelman and David Levien are major participants  as they discuss creating a fitting conclusion to the Ocean's saga. Newcomers Al Pacino and Ellen ... , N/A , Documentary , N/A , 13 May 2014 , N/A , N/A , Brian Koppelman  David Levien  Al Pacino  Steven Soderbergh , N/A
20th Annual Screen Actors Guild Awards , movie , USA , Jeff Margolis , English , Screen Actors Guild Award - American award  awarded by Guild of movie actors of the USA from 1995 for movies and television serials. , N/A , N/A , 7.0 , 18 Jan 2014 , N/A , N/A , Jennifer Lawrence  Lupita Nyong'o  Julia Roberts  June Squibb , https://m.media-amazon.com/images/M/MV5BN2I3NDU1YzUtOTUyNi00MGJiLTgwNDItYTYxMWRkYzRlZjhmXkEyXkFqcGdeQXVyMDYxMTUwNg@@._V1_SX300.jpg
The 65th Primetime Emmy Awards , movie , USA , Louis J. Horvitz , English , An awards ceremony honoring the best in American primetime television programming. , N/A , N/A , 7.1 , 22 Sep 2013 , N/A , 1 nomination. , Neil Patrick Harris  Jimmy Kimmel  Jane Lynch  Jimmy Fallon , https://m.media-amazon.com/images/M/MV5BMTg4NDcyNDMzMF5BMl5BanBnXkFtZTgwOTQyNzA0MDE@._V1_SX300.jpg
Inside Story: Scarface , movie , USA , N/A , English , N/A , N/A , Documentary , 8.1 , 09 Sep 2013 , N/A , N/A , Martin Bregman  Brian De Palma  Al Pacino , https://m.media-amazon.com/images/M/MV5BMTgwZmFjZjMtN2MzMi00OTE4LWIzOTktNDFlOTVmNzRlMzliXkEyXkFqcGdeQXVyMjA4NDE1MTI@._V1_SX300.jpg
The Lowdown on Making Stand Up Guys , movie , USA , N/A , English , N/A , N/A , Short , N/A , 09 Aug 2013 , N/A , N/A , Alan Arkin  Gary Lucchesi  Julianna Margulies  Al Pacino , N/A
Stand Up Guys: American Muscle - The Stand Up Stunt Driving Scenes , movie , USA , N/A , English , N/A , N/A , Short , N/A , 21 May 2013 , N/A , N/A , Alan Arkin  Gary Lucchesi  Julianna Margulies  Al Pacino , N/A
Stand Up Guys: The Stand Up Songs of Jon Bon Jovi , movie , USA , N/A , English , N/A , N/A , Short , N/A , 21 May 2013 , N/A , N/A , Alan Arkin  Gary Lucchesi  Julianna Margulies  Al Pacino , N/A
Die Goldene Kamera , movie , Germany , N/A , German , N/A , N/A , N/A , N/A , 02 Feb 2013 , N/A , N/A , Joe Cocker  Heino Ferch  Helene Fischer  David Garrett , N/A
Late Show with David Letterman , series , USA , N/A , English , The Late Show with David Letterman is an hour-long weeknight comedy and talk-show broadcast by CBS from the Ed Sullivan Theater on Broadway in New York City. , N/A , Comedy  Music  Talk-Show , 6.8 , 30 Aug 1993 , N/A , Won 9 Primetime Emmys. Another 7 wins & 125 nominations. , David Letterman  Paul Shaffer  Alan Kalter , https://m.media-amazon.com/images/M/MV5BMTI5ODMzOTY4MV5BMl5BanBnXkFtZTcwNzU1MjM0Mw@@._V1_SX300.jpg
Close Up , series , USA , N/A , English  French , Primarily meant for the Asian market  these collections of biographies were filmed in English  then translated to the various languages of the networks country of origin. Each of the ... , N/A , Biography , 7.5 , 01 Jan 2011 , N/A , N/A , Angela Valley , https://m.media-amazon.com/images/M/MV5BMjEzMzg5MzgwMF5BMl5BanBnXkFtZTgwOTQ2Njk3MDE@._V1_SX300.jpg
Night of Too Many Stars: America Comes Together for Autism Programs , movie , USA , Glenn Weiss , English , N/A , N/A , N/A , 7.1 , 21 Oct 2012 , N/A , Won 1 Primetime Emmy. Another 1 nomination. , Kevin Bacon  Hannibal Buress  Bill Burr  Louis C.K. , https://m.media-amazon.com/images/M/MV5BOThkYWVhYjQtNjAzZC00MTUxLWE4OWItZGU0M2VlZjE3YTkyXkEyXkFqcGdeQXVyMjIyNzU3MzQ@._V1_SX300.jpg
Casting By , movie , USA , Tom Donahue , English , The surprising  never-before-told tale of the indispensable yet unsung Casting Director - Iconoclasts whose keen eye  exquisite taste and gut instincts redefined Hollywood. , 70 , Documentary  Biography , 7.6 , 01 Nov 2013 , TV-14 , 3 wins & 1 nomination. , Deborah Aquila  Risa Bramon Garcia  Ellen Chenoweth  Marion Dougherty , https://m.media-amazon.com/images/M/MV5BNjU3NTYzOTM5N15BMl5BanBnXkFtZTgwOTE3MjQ0MDE@._V1_SX300.jpg
The Godfather Legacy , movie , USA , Kevin Burns , English , THE GODFATHER LEGACY goes deep inside Francis Ford Coppola's epic saga about the Corleone crime family and reveals how the Academy Award-winning film and its sequels became one of the most ... , N/A , Documentary , 7.8 , 24 Jul 2012 , TV-14 , N/A , Peter Bart  Todd Boyd  James Caan  Francis Ford Coppola , https://m.media-amazon.com/images/M/MV5BNDdmZWViZjgtN2YxMi00OGE4LWI2ZjAtNWQwYTJlYjBmZTdhXkEyXkFqcGdeQXVyODAyNDE3Mw@@._V1_SX300.jpg
Little Spain , movie , USA , Artur Balder , English  Spanish , Little Spain is a documentary that pulled together for first time an archive that reveals the untold history of the Spanish-American presence in Manhattan. The archive contains more than ... , N/A , Documentary , 6.9 , 01 Nov 2014 , N/A , 1 win. , Mike Alaska  Artur Balder  Abraham D. Beame  Mark Blumberg , N/A
Wilde Salom� , movie , USA , Al Pacino , English , A tale of lust  greed and one woman's scorn. , 65 , Documentary  Drama , 6.6 , 01 Apr 2017 , R , 1 win & 1 nomination. , Al Pacino  Jessica Chastain  Kevin Anderson  Estelle Parsons , https://m.media-amazon.com/images/M/MV5BMTM0NzY1MDA0Nl5BMl5BanBnXkFtZTcwOTg5MjY2Ng@@._V1_SX300.jpg
The 65th Annual Tony Awards , movie , USA , Glenn Weiss , English , N/A , N/A , Music , 7.8 , 12 Jun 2011 , N/A , Won 4 Primetime Emmys. Another 3 wins & 2 nominations. , Neil Patrick Harris  Frank Abagnale Jr.  Nick Adams  Theoni V. Aldredge , N/A
The Annual 2011 Actors Fund Gala Awards , movie , USA , N/A , English , N/A , N/A , Reality-TV , N/A , 23 May 2011 , N/A , N/A , Alec Baldwin  Stephen Baldwin  Annette Bening  Liz Callaway , N/A
17th Annual Screen Actors Guild Awards , movie , USA , Jeff Margolis , English , N/A , N/A , N/A , 6.7 , 29 Jan 2011 , N/A , N/A , Amy Adams  Dianna Agron  Kevin Bacon  Scott Bakula , N/A
The 68th Annual Golden Globe Awards , movie , USA , Louis J. Horvitz , English , The annual Golden Globe Awards hosted by Ricky Gervais , N/A , Comedy  Music , 7.4 , 16 Jan 2011 , N/A , Nominated for 1 Primetime Emmy. Another 1 nomination. , Ricky Gervais  Amy Adams  Max Adler  Dianna Agron , https://m.media-amazon.com/images/M/MV5BZDZlOWI4YmEtNmY3Zi00NmM1LTljZGYtNmRkMTA0ZTU5YmEzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
The Being Frank Show , series , Canada , N/A , English , Variety show hosted by Frank D'Angelo with celebrity interviews  comedy bits and much more. , N/A , Talk-Show , 6.7 , 05 Nov 2010 , N/A , N/A , Frank D'Angelo , https://m.media-amazon.com/images/M/MV5BYTdhYTE1ZjMtYWUzZi00NDg3LWExYWEtOGU1ZWFkZDI4NzBhXkEyXkFqcGdeQXVyMjE2MDg1MDQ@._V1_SX300.jpg
The 62nd Primetime Emmy Awards , movie , USA , Glenn Weiss  Michael Blieden , English , Jimmy Fallon arrives to host the Emmys in a tiny tiny Smart car. He's carrying his tux and runs into the Glee folk out front... , N/A , N/A , 7.3 , 29 Aug 2010 , N/A , 1 nomination. , Dianna Agron  Rory Albanese  Ann-Margret  Will Arnett , https://m.media-amazon.com/images/M/MV5BNTE0MjQxMjEyNF5BMl5BanBnXkFtZTcwMDExODY3Mw@@._V1_SX300.jpg
AFI Life Achievement Award: A Tribute to Mike Nichols , movie , USA , Louis J. Horvitz , English , N/A , N/A , Reality-TV , 5.8 , 26 Jun 2010 , N/A , N/A , Amy Adams  Warren Beatty  Annette Bening  Candice Bergen , N/A
60 Minutes , series , USA , N/A , English , The classic long-running prime time TV investigative news magazine. , N/A , Documentary  News , 7.4 , 24 Sep 1968 , TV-PG , Won 1 Golden Globe. Another 123 wins & 315 nominations. , Lesley Stahl  Andrew Rooney  Steve Kroft  Morley Safer , https://m.media-amazon.com/images/M/MV5BNGQzMmMxODgtMGQyNC00Yzk2LWJlYmYtZjY5YzFmMTgyYzE2XkEyXkFqcGdeQXVyODg3NDc1OTE@._V1_SX300.jpg
I Knew It Was You: Rediscovering John Cazale , movie , USA , Richard Shepard , English , A portrait of the acting craft of John Cazale and a tour through the movies that defined a generation. , N/A , Documentary  Short  Biography , 7.8 , 16 Jan 2009 , Not Rated , 1 nomination. , John Cazale  Steve Buscemi  Sam Rockwell  Al Pacino , https://m.media-amazon.com/images/M/MV5BMTY3NTE3NzcxN15BMl5BanBnXkFtZTcwNzA3MjQ4Mw@@._V1_SX300.jpg
Caia Quem Caia , series , Portugal , N/A , Portuguese , N/A , N/A , Comedy , 8.2 , 25 Oct 2008 , N/A , 1 nomination. , Jos� Pedro Vasconcelos  Joana Cruz  Pedro Fernandes  Jo�o Pedro Santos , N/A
Film 2017 , series , UK , N/A , English , The BBC's flagship cinema review television programme featuring reviews of new releases  news items and interviews. The title of the programme changes each year to incorporate the year of broadcast. , N/A , Talk-Show , 7.7 , 16 Nov 1971 , N/A , 2 nominations. , Barry Norman  Danny Leigh  Claudia Winkleman  Jonathan Ross , https://m.media-amazon.com/images/M/MV5BNjVkNDEwNTktYmZiMi00NzMwLWJhOGQtZjYyMTBhY2JmN2U0XkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
88 Minutes: Director's Point of View , movie , USA , N/A , English , N/A , N/A , Short , N/A , 16 Sep 2008 , N/A , N/A , Jon Avnet  Neal McDonough  Al Pacino , N/A
AFI Life Achievement Award: A Tribute to Warren Beatty , movie , USA , Louis J. Horvitz , English , N/A , N/A , N/A , 7.1 , 25 Jun 2008 , N/A , N/A , Warren Beatty  Annette Bening  Halle Berry  Dyan Cannon , N/A
AFI Life Achievement Award: A Tribute to Al Pacino , movie , USA , Louis J. Horvitz , English , N/A , N/A , Biography , 7.8 , 19 Jun 2007 , N/A , N/A , Gabrielle Anwar  Jon Avnet  Marlon Brando  Adrien Brody , https://m.media-amazon.com/images/M/MV5BNzE2YmY0YzctMWE5OS00ZTRhLTlkMjYtNWYxNmQwNWJlZTRlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg
Larry King Live , series , USA , N/A , English , Popular and controversial journalist Larry King hosts this CNN call-in talk show. , N/A , News  Talk-Show , 5.5 , 03 Jun 1985 , N/A , 14 wins & 12 nominations. , Larry King , https://m.media-amazon.com/images/M/MV5BNzlmOWNiOWYtN2NhMC00OGJkLWEzY2UtYjIwZWJmNThhZTE2XkEyXkFqcGdeQXVyODg3NDc1OTE@._V1_SX300.jpg
HBO First Look , series , USA , N/A , English , Behind-the-scenes look at upcoming feature films  featuring interview commentary with their casts and crews. , N/A , Documentary  Short , 6.1 , 01 Mar 1994 , N/A , 3 nominations. , Tom Hanks  Sandra Bullock  Will Smith  Matt Damon , https://m.media-amazon.com/images/M/MV5BYjg5ZDE3NTUtMjQ2Ni00MzgwLWI3ZjMtYTY3NDI0YjFjNjgyXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
Brando , movie , USA , Mimi Freedman  Leslie Greif , English , The life and legacy of Marlon Brando and how he changed acting. , N/A , Documentary  Biography , 8.4 , 26 Jul 2008 , N/A , Nominated for 1 Primetime Emmy. Another 1 nomination. , Marlon Brando  Edward R. Murrow  Janet Aemisegger  Betty Gossell , https://m.media-amazon.com/images/M/MV5BZmM4MWJjY2UtMDZiMy00Yzc5LThkOWItNjg2OTYyMjFhOWY4XkEyXkFqcGdeQXVyMjUyMTE3MTc@._V1_SX300.jpg
American Experience , series , USA , N/A , English , A series showcasing documentaries on American history. , N/A , Documentary  Biography  History , 8.5 , 04 Oct 1988 , Not Rated , Nominated for 1 Oscar. Another 82 wins & 117 nominations. , David McCullough  David Ogden Stiers  Michael Murphy  Oliver Platt , https://m.media-amazon.com/images/M/MV5BNmIxZjgyYjAtOTg3ZC00MjBkLWE4NTMtOTgwNDczMDc5NDI5XkEyXkFqcGdeQXVyODQ1NTk5OQ@@._V1_SX300.jpg
'Dog Day Afternoon': After the Filming , movie , USA , Laurent Bouzereau , English , N/A , N/A , Short , 6.8 , 28 Feb 2006 , N/A , N/A , Dede Allen  Martin Bregman  Sidney Lumet  Al Pacino , N/A
'Dog Day Afternoon': Casting the Controversy , movie , USA , Laurent Bouzereau , English , N/A , N/A , Short , 6.6 , 28 Feb 2006 , N/A , N/A , Dede Allen  Martin Bregman  Charles Durning  Lance Henriksen , N/A
'Dog Day Afternoon': Recreating the Facts , movie , USA , Laurent Bouzereau , English , N/A , N/A , Short , 6.5 , 28 Feb 2006 , N/A , N/A , Dede Allen  Martin Bregman  Burtt Harris  Lance Henriksen , N/A
'Dog Day Afternoon': The Story , movie , USA , Laurent Bouzereau , English , N/A , N/A , Short , 6.5 , 28 Feb 2006 , N/A , N/A , Martin Bregman  John Cazale  Al Pacino  Frank Pierson , N/A
Al Pacino: An American Cinematheque Tribute , movie , USA , Michael Dempsey , English , N/A , N/A , Biography , 7.6 , 22 Jan 2006 , N/A , N/A , Robert De Niro  Colin Farrell  Mitch Lewis  Al Pacino , N/A
The Making of 'Two for the Money' , movie , USA , N/A , English , N/A , N/A , Documentary  Short , 7.5 , 17 Jan 2006 , N/A , N/A , D.J. Caruso  Dan Gilroy  Al Pacino  Matthew McConaughey , N/A
Babbleonia , movie , USA , N/A , English , N/A , N/A , Documentary , 7.6 , N/A , N/A , N/A , Al Pacino  Richard Brown , N/A
El Magacine , series , Spain , N/A , Spanish , N/A , N/A , News , 4.5 , N/A , N/A , N/A , Antonio Mu�oz de Mesa  Guillermo de Mulder  Alejandro Amen�bar , N/A
Corazn de... , series , Spain , N/A , Spanish , N/A , N/A , News , 3.9 , 07 Jul 1997 , N/A , 2 nominations. , Anne Igartiburu , https://m.media-amazon.com/images/M/MV5BMTIzYmZkYjYtN2QzZS00YzQyLWFmMGMtY2ZhZjZlNTNlYTRiXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
This Morning , series , UK , N/A , English , Magazine show featuring lifestyle  cookery  fashion and news segments  along with celebrity interviews and gossip. , N/A , Talk-Show , 4.9 , 03 Oct 1988 , N/A , 14 wins & 11 nominations. , Phillip Schofield  Darren Kennedy  Ruth Langsford  Holly Willoughby , https://m.media-amazon.com/images/M/MV5BMjAwMmQ0Y2EtZDdkMS00Mjk1LWJiOGMtYWQ1NGY4ZjZmMTczXkEyXkFqcGdeQXVyNTQ1MDQzMzU@._V1_SX300.jpg
The Making of 'Heat' , movie , USA , Constantine Nasr , English , A lot of ground is covered in this thourough documentary about the making of the film Heat (1995). The origin and fruition of the story/film is explained  as well as the overall love shared... , N/A , Documentary , 7.3 , 27 Jul 2005 , N/A , N/A , Michael Mann  Chuck Adamson  Richard Lindberg  Dennis Farina , N/A
'Merchant of Venice': Shakespeare Through the Lens , movie , USA , Michael Gillis , English , N/A , N/A , Documentary  Short , 7.2 , 10 May 2005 , N/A , N/A , Cary Brokaw  Lynn Collins  Allan Corduner  Joseph Fiennes , N/A
The Oprah Winfrey Show , series , USA , N/A , English , Oprah Winfrey hosts a live audience talk-show with celebrity guests and discusses daily stories. , N/A , Talk-Show , 5.1 , 07 Jan 1986 , TV-PG , 71 wins & 104 nominations. , Oprah Winfrey , https://m.media-amazon.com/images/M/MV5BMDA0ZDI5MDctMmMxNi00NmVhLTlmN2MtNzIyMzM1YTc3YjBiXkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_SX300.jpg
The 77th Annual Academy Awards , movie , USA , Louis J. Horvitz  Roger Goodman , English  French  Spanish , Films nominated for the annual awards include The Aviator (2004)  Finding Neverland (2004)  Million Dollar Baby (2004)  Ray (2004) and Sideways (2004). , N/A , Music , 6.2 , 27 Feb 2005 , N/A , Nominated for 7 Primetime Emmys. Another 1 win & 4 nominations. , Chris Rock  Alan Alda  Jo Allen  Alejandro Amen�bar , https://m.media-amazon.com/images/M/MV5BMTY2MDI3MDMzNV5BMl5BanBnXkFtZTcwMjY4NDcyMQ@@._V1_SX300.jpg
Pacino and DeNiro: The Conversation , movie , USA , N/A , English , N/A , N/A , Documentary  Short , 7.8 , 22 Feb 2005 , N/A , N/A , Robert De Niro  Ashley Judd  Michael Mann  Al Pacino , N/A
The 62nd Annual Golden Globe Awards , movie , USA , Chris Donovan , English , N/A , N/A , Documentary , 4.5 , 16 Jan 2005 , N/A , N/A , Alejandro Amen�bar  Patricia Arquette  Reiko Aylesworth  Javier Bardem , N/A
The Culture Show , series , UK , N/A , English , N/A , N/A , Documentary  News  Talk-Show , 6.1 , 11 Nov 2004 , N/A , N/A , Mark Kermode  Lauren Laverne  Andrew Graham-Dixon , https://m.media-amazon.com/images/M/MV5BYjgyNjdiZDctODk2NS00MjUxLWIxNmQtYWE5YzlmOGJkYjllXkEyXkFqcGdeQXVyNjc0MDc5OTI@._V1_SX300.jpg
The 56th Annual Primetime Emmy Awards , movie , USA , Louis J. Horvitz  Roger Goodman , English , N/A , N/A , N/A , 5.4 , 19 Sep 2004 , N/A , 1 nomination. , Garry Shandling  Kirstie Alley  Jennifer Aniston  Christina Applegate , N/A
Caiga quien caiga , series , Chile , N/A , Spanish , N/A , N/A , N/A , N/A , N/A , N/A , N/A , Nicol�s Larra�n  Gonzalo Feito  Iv�n Guerrero , N/A
10th Annual Screen Actors Guild Awards , movie , USA , Ron de Moraes , English , N/A , N/A , N/A , 6.8 , 22 Feb 2004 , N/A , N/A , Brooke Adams  Lauren Ambrose  Ashley L. Anderson  Sean Astin , N/A
The 61st Annual Golden Globe Awards , movie , USA , Chris Donovan , English , N/A , N/A , N/A , 5.1 , 25 Jan 2004 , N/A , N/A , Jennifer Aniston  Reiko Aylesworth  Kathy Baker  Alec Baldwin , https://m.media-amazon.com/images/M/MV5BZDI0ZGE2ZGQtZDMxMS00ZTY4LTk3ZDUtNDVmMzg0N2ExMTU0XkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
Unseen + Untold: Scarface , movie , USA , N/A , English , N/A , N/A , Documentary , 7.3 , 01 Oct 2003 , N/A , N/A , Steven Bauer  Martin Bregman  Brian De Palma  Al Pacino , N/A
Scarface: Acting , movie , USA , Laurent Bouzereau , English , In this bonus material  De Palma  Al Pacino  Steven Bauer and others discuss the complex casting process behind Scarface (1983) and how a large ensemble led by a veteran actor followed by ... , N/A , Documentary  Short , 7.0 , 26 May 2004 , N/A , N/A , Brian De Palma  Martin Bregman  Al Pacino  Steven Bauer , https://m.media-amazon.com/images/M/MV5BNzU4N2YwMGMtYTc2MS00YjVmLTg1MWItZjkzOGFlZTZhYjQ4XkEyXkFqcGdeQXVyMzE0MjY5ODA@._V1_SX300.jpg
Scarface: Creating , movie , USA , Laurent Bouzereau , English , An inside look at the making of Brian De Palma's immortal classic Scarface (1983)  with details about the shooting of important sequences and its important cultural legacy it left in cinema... , N/A , Documentary  Short , 6.9 , 26 May 2004 , N/A , N/A , Brian De Palma  Martin Bregman  Oliver Stone  John A. Alonzo , https://m.media-amazon.com/images/M/MV5BOTM4MDY5YzctYTYyYi00MThiLWFjNzEtYWE2M2JmZTZjNDkxXkEyXkFqcGdeQXVyMjA3NDg2Mzg@._V1_SX300.jpg
Scarface: The Rebirth , movie , USA , Laurent Bouzereau , English , A short documentary exposing the realities and difficulties faced by the people involved on a new version of Howard Hawks' classic Scarface (1932) and how they managed to transpose the ... , N/A , Documentary  Short , 6.8 , 26 May 2004 , N/A , N/A , Martin Bregman  Al Pacino  Brian De Palma  Oliver Stone , https://m.media-amazon.com/images/M/MV5BNTY0MWM4MTktNWE2My00YmZkLWE3YzMtYWE2OWM0OGIxMzYzXkEyXkFqcGdeQXVyMjA3NDg2Mzg@._V1_SX300.jpg
The 100 Greatest Movie Stars , movie , UK , John Piper  Tony Earnshaw  Sian Edwards-Beal  Jane Garcia  Debbie Geller  Sarah Hunt , English , A national survey of the top 100 film actors in history  voted on by the British public. , N/A , Documentary  Family , 5.2 , 04 May 2003 , N/A , N/A , Richard E. Grant  Amitabh Bachchan  Sanjeev Bhaskar  Juliette Binoche , N/A
Cartaz Cultural , series , Portugal , N/A , Portuguese , N/A , N/A , News , 7.1 , 17 Feb 2003 , N/A , 2 nominations. , Christian Bale  James Franco  Joaquim de Almeida  Ludivine Sagnier , N/A
180: Christopher Nolan Interviews Al Pacino , movie , USA , Richard Ingber , English , Director Christopher Nolan conducts an interview with legendary actor Al Pacino. The title limits what is done here  since Pacino probably asks Nolan more questions than Nolan asks Pacino. ... , N/A , Documentary  Short , 7.6 , 15 Oct 2002 , N/A , N/A , Christopher Nolan  Al Pacino , N/A
Gala Paramount Pictures Celebrates 90th Anniversary with 90 Stars for 90 Years , movie , USA , N/A , English , In 2002 Paramount Pictures celebrated its 90th anniversary with many of the film and TV stars who made the biggest impact in the studio's history. , N/A , Reality-TV , N/A , 14 Jul 2002 , N/A , N/A , Richard Dean Anderson  Anne Archer  Scott Bakula  Angela Bassett , https://m.media-amazon.com/images/M/MV5BOGVhNzgzM2ItYzNkMy00OTMzLTg3ZDAtODFjOTUzNTEyYjFmXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
Leute heute , series , Germany , N/A , German , N/A , N/A , Documentary  Family  Romance , 4.3 , N/A , N/A , 2 nominations. , Nina Ruge , https://m.media-amazon.com/images/M/MV5BNTg1MWZkMDctYTg2OS00ODE5LWJjODEtYmQ0NGYzZTRlZWJkXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
Exclusif , series , France , N/A , French  English , N/A , N/A , Family  News , 5.7 , N/A , N/A , N/A , Val�rie Bena�m  Fr�d�ric Joly , https://m.media-amazon.com/images/M/MV5BN2Q0NjZiMmEtZDM2NS00YjJiLWE5NmEtZWM4Nzk4MzEwODdhXkEyXkFqcGdeQXVyMTY2MzYyNzA@._V1_SX300.jpg
America: A Tribute to Heroes , movie , USA , Joel Gallen  Beth McCarthy-Miller , English , Actors and musicians honor those fallen in the September 11 disasters. , N/A , Documentary  Music , 6.4 , 21 Sep 2001 , N/A , Won 2 Primetime Emmys. Another 4 wins & 8 nominations. , Muhammad Ali  Halle Berry  Jon Bon Jovi  Bono , https://m.media-amazon.com/images/M/MV5BMTIzNDg1MjIxOF5BMl5BanBnXkFtZTcwODAxMzkxMQ@@._V1_SX300.jpg
The 58th Annual Golden Globe Awards , movie , USA , Chris Donovan , English , N/A , N/A , Reality-TV , 8.5 , 21 Jan 2001 , N/A , N/A , Gillian Anderson  Javier Bardem  Jamie Bell  Monica Bellucci , https://m.media-amazon.com/images/M/MV5BMTkyNDE3MjA1OV5BMl5BanBnXkFtZTgwODgxMzI4MzE@._V1_SX300.jpg
2000 Hispanic Heritage Awards , movie , USA , Ron de Moraes , N/A , N/A , N/A , N/A , 7.0 , N/A , N/A , 2 nominations. , Antonio Banderas  Elsa Benitez  Bruno Campos  Bobby Cannavale , N/A
The 54th Annual Tony Awards , movie , USA , Paul Miller , English , N/A , N/A , Music , 6.5 , 04 Jun 2000 , N/A , N/A , Rosie O'Donnell  Nathan Lane  Jayne Atkinson  Alec Baldwin , N/A
Making of the Insider , movie , UK , Richard Leyland , English , Half hour program about the controversial film 'The Insider' starring Al Pacino and Russell Crowe. Interviews were conducted with director Michael Mann and Russell Crowe illustrated with ... , N/A , Documentary , N/A , 10 Mar 2000 , N/A , N/A , Russell Crowe  Michael Mann  Al Pacino , N/A
The Rosie O'Donnell Show , series , USA , N/A , English , Comedian Rosie O'Donnell produces and hosts her first daytime talk show that focuses on interviews with celebrities about acting  writing  charity work and family life. , N/A , Comedy  Talk-Show , 3.9 , 10 Jun 1996 , N/A , 35 wins & 46 nominations. , Rosie O'Donnell , https://m.media-amazon.com/images/M/MV5BZDBiNDRhYjgtMmYxNS00ZDI0LWIzY2EtYzMwNWE2OGEzY2I3XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg
The Making of 'Scarface' , movie , USA , Laurent Bouzereau , English , N/A , N/A , Documentary , 6.7 , 31 Mar 1998 , N/A , N/A , Brian De Palma  Martin Bregman  Al Pacino  Oliver Stone , https://m.media-amazon.com/images/M/MV5BYjhjYzg4ZTAtMDNlYi00ZGZhLTlmOWYtYjg4MzdjMWQwNWIyXkEyXkFqcGdeQXVyMzE0MjY5ODA@._V1_SX300.jpg
Mundo VIP , series , Portugal , N/A , Portuguese , 50 minute weekly show covering show business from Hollywood movies  to Brazilian "novelas" and Portugal's film  theater and music scenes with interviews and reports made all over the world.... , N/A , News , 4.1 , 21 Apr 1996 , N/A , N/A , Felipa Garnel  Paulo Pires  Carlos Dias da Silva , https://m.media-amazon.com/images/M/MV5BMGQ5YTNjMTEtOWYyZS00OTcwLTg4YjUtOTRkNDA4N2ZjYTNiXkEyXkFqcGdeQXVyMTY2MzYyNzA@._V1_SX300.jpg
part a... , series , France , N/A , French , N/A , N/A , Documentary , N/A , 08 Jan 1998 , N/A , N/A , Michel Denisot , N/A
Al Pacino , movie , France , Gazelle Gaignaire , English , N/A , N/A , N/A , N/A , N/A , N/A , N/A , Al Pacino , N/A
Pitch , movie , Canada , Kenny Hotz  Spencer Rice , English  Italian , Two young writers try to pitch their script to the big and famous. , N/A , Documentary , 6.3 , 20 Sep 1997 , N/A , 1 win. , Kenny Hotz  Spencer Rice  Samuel Z. Arkoff  Jay Bergeren , https://m.media-amazon.com/images/M/MV5BMTYxNjQ2NjY3NV5BMl5BanBnXkFtZTcwNTEyNzUyMQ@@._V1_SX300.jpg
Reputations , series , UK , N/A , English , N/A , N/A , Documentary , 8.4 , 18 Sep 1994 , N/A , N/A , Denis Lawson  Jancis Robinson  Veronika Hyks  Andrew Sachs , N/A
The 69th Annual Academy Awards , movie , USA , Louis J. Horvitz  Shanda Sawyer , English , N/A , N/A , N/A , 6.2 , 24 Mar 1997 , N/A , Won 1 Primetime Emmy. Another 2 wins & 7 nominations. , Billy Crystal  Muhammad Ali  Joan Allen  John Alton , N/A
Caiga quien caiga , series , Spain , N/A , Spanish , Reality changes depending on how you see it. CQC has its own way of seeing things. "Caiga Quien Caiga" is a weekly news roundup that takes a humorous and ironic approach to reporting ... , N/A , N/A , 7.5 , 10 May 1996 , N/A , 15 wins & 7 nominations. , El Gran Wyoming  Juanjo de la Iglesia  Javier Mart�n  Sergio Pazos , N/A
Studio Gabriel , series , France , N/A , French , N/A , N/A , Comedy , 5.3 , 05 Sep 1994 , N/A , N/A , Michel Drucker , https://m.media-amazon.com/images/M/MV5BN2RjNGFmYzktZmEyOC00ZDEwLWJmYzctNjc1MDVmZmJmOTY0XkEyXkFqcGdeQXVyOTMzMzQ4NzI@._V1_SX300.jpg
