Title , Type , Country Origin , Director , Languages , Plot , Metascore , Genre , Rating  , Relese Date , Rated , Awards , Actors , Poster link
Cool World , movie , USA , Ralph Bakshi , English , A comic strip femme fatale seeks to seduce her cartoonist creator in order to cross over into the real world. , 28 , Animation  Comedy  Fantasy , 4.9 , 10 Jul 1992 , PG-13 , 2 nominations. , Janni Brenn  Brad Pitt  William Frankfather  Greg Collins , https://m.media-amazon.com/images/M/MV5BN2FmNGYzMGQtZDI1MS00NTIwLWE4MzUtMzJlNDA5ZjRiMzhkXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_SX300.jpg
Two-Fisted Tales , movie , USA , Richard Donner  Tom Holland  Robert Zemeckis , English , Stories of an Old West gunfighter's last stand  a drag racer whose past comes back to haunt him  and WWI soldier's cowardice are introduced by the foul-mouthed  wheelchair-bound Mr. Rush. All segments were also in "Tales from the Crypt." , N/A , Drama  Thriller  War  Western , 5.8 , 18 Jan 1992 , N/A , N/A , William Sadler  David Morse  Neil Giuntoli  Roderick Cook , https://m.media-amazon.com/images/M/MV5BZmViNTI3ZjMtYjkyZC00YzFlLWE1YjEtNWU3YmIzMjY3NDU2XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg
Johnny Suede , movie , Switzerland  France  USA , Tom DiCillo , English , A struggling young musician and devoted fan of Ricky Nelson wants to be just like his idol and become a rock star. , 53 , Comedy  Drama  Music  Romance , 5.8 , 22 Apr 1992 , R , 1 win & 3 nominations. , Brad Pitt  Richard Boes  Cheryl Costa  Michael Luciano , https://m.media-amazon.com/images/M/MV5BNWMxYTE3M2EtOWI3Yi00MWU2LWFmYjQtMmE0YTU3NDJiMGYxXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_SX300.jpg
Thelma & Louise , movie , USA  UK  France , Ridley Scott , English , Two best friends set out on an adventure  but it soon turns around to a terrifying escape from being hunted by the police  as these two girls escape for the crimes they committed. , 88 , Adventure  Crime  Drama , 7.5 , 24 May 1991 , R , Won 1 Oscar. Another 22 wins & 49 nominations. , Susan Sarandon  Geena Davis  Harvey Keitel  Michael Madsen , https://m.media-amazon.com/images/M/MV5BMjIxNDgzMDE2MF5BMl5BanBnXkFtZTcwNzY5NTk1NA@@._V1_SX300.jpg
Glory Days , series , USA , N/A , English , In highschool Walker  Peter  Dominic and Dave were the closest friends. But now they start going different ways: Walker becomes journalist  Dave Rotecki cop  Dominic Fopiano college student... , N/A , Drama , 6.0 , 25 Jul 1990 , N/A , N/A , Spike Alexander  Brad Pitt  Evan Mirand  Nicholas Kallsen , N/A
Across the Tracks , movie , USA , Sandy Tung , English , When Billy returns from reform school he has to attend a different high school at the other side of town. He tries to start with a clean slate but his old rival doesn't make it easy on him ... , N/A , Drama  Sport , 5.8 , 15 Feb 1991 , R , N/A , Ricky Schroder  Brad Pitt  Carrie Snodgress  David Anthony Marshall , https://m.media-amazon.com/images/M/MV5BYThjZWMzMzYtOTJiZS00YjA5LTlmNzAtNjZmNzMzNWJlZTcxXkEyXkFqcGdeQXVyMjg4NTk2OQ@@._V1_SX300.jpg
Too Young to Die? , movie , USA , Robert Markowitz , English , An abused 15 year old is charged with a murder that carries the death penalty in this fact-based story. , N/A , Crime  Drama , 5.9 , 26 Feb 1990 , R , N/A , Michael Tucker  Juliette Lewis  Brad Pitt  Alan Fudge , https://m.media-amazon.com/images/M/MV5BOGVmZTA1NzEtNmZlNy00MmMzLTk0NGYtZmI0NDBiYjg3ZDEwXkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_SX300.jpg
The Image , movie , USA , Peter Werner , English , When career-focused journalist's investigation indirectly causes a suicide  he questions his own methods and life in general. , N/A , Drama , 5.3 , 27 Jan 1990 , R , Nominated for 2 Primetime Emmys. Another 5 nominations. , Albert Finney  John Mahoney  Kathy Baker  Swoosie Kurtz , https://m.media-amazon.com/images/M/MV5BYWJkZmZkMmYtMjEwMC00NTU0LWEwMzEtNjlkZGFhM2JiNzZlXkEyXkFqcGdeQXVyMTk0MjQ3Nzk@._V1_SX300.jpg
Thirtysomething , series , USA , N/A , English , Seven thirtysomethings living in Philadelphia struggle with everyday adult angst. , N/A , Drama  Romance , 7.4 , 29 Sep 1987 , N/A , Won 2 Golden Globes. Another 26 wins & 63 nominations. , Timothy Busfield  Polly Draper  Mel Harris  Peter Horton , https://m.media-amazon.com/images/M/MV5BYjgzM2IzMWYtMjBhZS00YmZhLWEzYjItYTFlODRhMjljZmIzXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX300.jpg
Happy Together , movie , USA , Mel Damski , English , Christopher is an ambitious college freshman  striving to become a writer. Through a computer fault he's assigned the same room as Alex  a real party freak and... a girl! He's annoyed and ... , N/A , Comedy  Romance , 6.0 , 04 May 1989 , PG-13 , N/A , Patrick Dempsey  Helen Slater  Dan Schneider  Kevin Hardesty , https://m.media-amazon.com/images/M/MV5BMWVkOTg0MjctZTc4NC00NTJhLWE5MWItYzRkMzMxYjNjNDdmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
Cutting Class , movie , USA , Rospo Pallenberg , English , A murderer is loose in a high school in this 'whodunit' movie. , N/A , Comedy  Crime  Horror  Mystery  Thriller , 4.3 , 07 Feb 1992 , R , N/A , Donovan Leitch Jr.  Jill Schoelen  Brad Pitt  Roddy McDowall , https://m.media-amazon.com/images/M/MV5BZjk5ODY1ODgtNzE2OS00NDdlLWI3YTctOTdjN2Q0OGI2MmFiXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
Growing Pains , series , USA , N/A , English , The misadventures of a family with a home business father and a journalist mother. , N/A , Comedy  Family , 6.6 , 24 Sep 1985 , TV-G , Nominated for 3 Golden Globes. Another 16 wins & 20 nominations. , Alan Thicke  Joanna Kerns  Kirk Cameron  Jeremy Miller , https://m.media-amazon.com/images/M/MV5BYjhiNDNkNTAtNTE4Yi00YWQ0LTlhMzItMThiYjNjMmFkZWIxXkEyXkFqcGdeQXVyMjExMjk0ODk@._V1_SX300.jpg
Freddy's Nightmares , series , USA , N/A , English , Freddy  the dream serial killer  hosts this anthology of stories set in Springwood. , N/A , Horror  Thriller , 6.4 , 09 Oct 1988 , TV-14 , 1 nomination. , Robert Englund , https://m.media-amazon.com/images/M/MV5BOWFiZTcxNGYtZDM3ZC00ZWIxLTg1YTctMzM4ZThkZmVjY2ZhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
Head of the Class , series , USA , N/A , English , A laidback teacher provides needed guidance about life for a special class of exceptional students. , N/A , Comedy , 6.5 , 17 Sep 1986 , TV-G , Nominated for 1 Primetime Emmy. Another 12 nominations. , William G. Schilling  Jeannetta Arnette  Dan Frischman  Robin Givens , https://m.media-amazon.com/images/M/MV5BZDU0NDNmODItODBjMi00NDhlLWExODktZTYzNmNlZmMxYTg0XkEyXkFqcGdeQXVyNzMwOTY2NTI@._V1_SX300.jpg
The Dark Side of the Sun , movie , USA  Canada  Federal Republic of Yugoslavia , Bozidar 'Bota' Nikolic , English , Traveling in search of a cure for a rare skin disease  a man finds freedom and love along the way. , N/A , Drama  Romance , 5.5 , 21 Dec 1988 , R , N/A , Guy Boyd  Brad Pitt  Cheryl Pollak  Constantin Nitchoff , https://m.media-amazon.com/images/M/MV5BZTZjZmJkYWMtOTYzZi00ODY1LTg4N2YtNjhmYzYzNDBkMzYzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
A Stoning in Fulham County , movie , USA , Larry Elikann , English , Religious beliefs clash with the law when an Amish infant is killed in a rural community. , N/A , Crime  Drama  Thriller , 5.8 , 24 Oct 1988 , Not Rated , 1 nomination. , Ken Olin  Jill Eikenberry  Maureen Mueller  Gregg Henry , https://m.media-amazon.com/images/M/MV5BMTY3MDE0OTY5OV5BMl5BanBnXkFtZTgwMDEwODY0MjE@._V1_SX300.jpg
21 Jump Street , series , USA , N/A , English , The cases of an undercover police unit composed of young looking officers specializing in youth crime. , N/A , Crime  Drama  Mystery , 7.2 , 12 Apr 1987 , N/A , 2 wins & 2 nominations. , Holly Robinson Peete  Steven Williams  Peter DeLuise  Johnny Depp , https://m.media-amazon.com/images/M/MV5BNzNiODUyYTQtNDg1Ni00OGQ5LWI5YWMtYWFhMTI1MjYyNmJjXkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_SX300.jpg
Dallas , series , USA , N/A , English , J.R. Ewing  a Texas oil baron  uses manipulation and blackmail to achieve his ambitions  both business and personal. He often comes into conflict with his brother Bobby  his arch-enemy Cliff Barnes and his long-suffering wife Sue Ellen. , N/A , Drama  Romance , 6.9 , 02 Apr 1978 , TV-PG , Won 1 Golden Globe. Another 46 wins & 82 nominations. , Larry Hagman  Ken Kercheval  Patrick Duffy  Linda Gray , https://m.media-amazon.com/images/M/MV5BNTg3ZDY1OWEtYjRkYy00NzQ4LWFjMjMtMDc0YzcxNzU5NmFhXkEyXkFqcGdeQXVyMTkxODQ4MDg@._V1_SX300.jpg
Less Than Zero , movie , USA , Marek Kanievska , English  Spanish , A college freshman returns to L.A. for the holidays at his ex-girlfriend's request  but discovers that his former best friend has an out-of-control drug habit. , 49 , Crime  Drama , 6.4 , 06 Nov 1987 , R , 1 nomination. , Andrew McCarthy  Jami Gertz  Robert Downey Jr.  James Spader , https://m.media-amazon.com/images/M/MV5BODk5NzQ1NDk1Nl5BMl5BanBnXkFtZTgwODI1NjcxMTE@._V1_SX300.jpg
No Man's Land , movie , USA , Peter Werner , English , A rookie cop goes undercover and infiltrates a car thief ring. , 52 , Crime  Drama  Thriller , 6.1 , 23 Oct 1987 , R , N/A , Charlie Sheen  D.B. Sweeney  Lara Harris  Randy Quaid , https://m.media-amazon.com/images/M/MV5BNjkxNTIzODE5OF5BMl5BanBnXkFtZTcwMzkxOTM2NA@@._V1_SX300.jpg
Another World , series , USA , N/A , English , The continuing story of life in the Midwestern town of Bay City  and the love  loss  trials  and triumph of its residents  who come from different backgrounds and social circles. Those who ... , N/A , Drama  Romance , 6.8 , 04 May 1964 , TV-14 , Nominated for 1 Primetime Emmy. Another 43 wins & 175 nominations. , Victoria Wyndham  Constance Ford  Hugh Marlowe  Beverlee McKinsey , https://m.media-amazon.com/images/M/MV5BODAwNTEyNDYwNV5BMl5BanBnXkFtZTgwODc3NDAzNzE@._V1_SX300.jpg
Hunk , movie , USA , Lawrence Bassoff , English , A computer nerd makes a deal with the Devil and gets a new beefcake body. , N/A , Comedy  Fantasy , 4.7 , 06 Mar 1987 , PG , N/A , John Allen Nelson  Steve Levitt  Deborah Shelton  Rebeccah Bush , https://m.media-amazon.com/images/M/MV5BYjI4Y2EyMWEtOGJkNS00YjNmLWJiYTItOWNmNmFlNjgwYzhjXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX300.jpg
Happy Feet Two , movie , Australia  USA , George Miller  Gary Eck(co-director)  David Peers(co-director) , English , Mumble's son  Erik  is struggling to realize his talents in the Emperor Penguin world. Meanwhile  Mumble and his family and friends discover a new threat their home -- one that will take everyone working together to save them. , 50 , Animation  Adventure  Comedy  Family  Musical , 5.9 , 18 Nov 2011 , PG , 3 wins & 9 nominations. , Carlos Alazraqui  Lombardo Boyar  Jeffrey Garcia  Johnny A. Sanchez , https://m.media-amazon.com/images/M/MV5BMTg1MzU2Nzg2OV5BMl5BanBnXkFtZTcwNzE3MzAxNg@@._V1_SX300.jpg
Megamind , movie , USA , Tom McGrath , English , The supervillain Megamind finally defeats his nemesis  the superhero Metro Man. But without a hero  he loses all purpose and must find new meaning to his life. , 63 , Animation  Action  Comedy  Family  Sci-Fi , 7.2 , 05 Nov 2010 , PG , 2 wins & 16 nominations. , Will Ferrell  Brad Pitt  Tina Fey  Jonah Hill , https://m.media-amazon.com/images/M/MV5BMTAzMzI0NTMzNDBeQTJeQWpwZ15BbWU3MDM3NTAyOTM@._V1_SX300.jpg
The Game Changer , movie , UK , Thomas Kadman , English , During the days of preparation leading up to an international gaming event in London  two socially inept gamers find themselves having to somehow refine their social skills. , N/A , Romance , N/A , N/A , N/A , N/A , Thomas Kadman  Gina Laline  Francesco Salvi  Bhasker Patel , https://m.media-amazon.com/images/M/MV5BMmRlMTY1OGEtY2JiMi00ZDM4LThhZTctY2I1MWY3NjFlODY5XkEyXkFqcGdeQXVyMTQ5ODk4OTk@._V1_SX300.jpg
The Green Inferno , movie , USA  Spain  Chile  Peru , Eli Roth , English  Spanish , A group of student activists travels to the Amazon to save the rain forest and soon discover that they are not alone  and that no good deed goes unpunished. , 38 , Adventure  Horror , 5.3 , 25 Sep 2015 , R , 1 win & 6 nominations. , Lorenza Izzo  Ariel Levy  Daryl Sabara  Kirby Bliss Blanton , https://m.media-amazon.com/images/M/MV5BMTE0MjgzMjk5MzdeQTJeQWpwZ15BbWU4MDM5OTM1MTYx._V1_SX300.jpg
Casting Couch , movie , USA , Jason Lockhart , English , Desperate to meet new girls  six down-on-their-luck guys come up with the ultimate plan to hook up - cast a fake movie. When tons of hot chicks show up for the audition  it's a matter of who's willing to go the farthest to get the part. , N/A , Comedy , 4.5 , 12 Mar 2013 , Unrated , 4 wins & 2 nominations. , Justin Smith  Jason Lockhart  Jessica Rose  Kayla Collins , https://m.media-amazon.com/images/M/MV5BNzc5MDE2MTYzNV5BMl5BanBnXkFtZTcwNTIxNTEwOQ@@._V1_SX300.jpg
Billy Beane: Re-Inventing the Game , movie , USA , N/A , English , N/A , N/A , Documentary  Short  Sport , 5.8 , 10 Jan 2012 , N/A , N/A , Billy Beane  Michael Lewis  Bennett Miller  Aaron Sorkin , https://m.media-amazon.com/images/M/MV5BMjU5MzQzMDY2MF5BMl5BanBnXkFtZTcwNzIzODIxNw@@._V1_SX300.jpg
Exploring 'The Tree of Life' , movie , USA , N/A , English , An overview of the making of The Tree of Life (2011). , N/A , Documentary  Short , 7.3 , 11 Oct 2011 , N/A , N/A , Jessica Chastain  Alexandre Desplat  Laramie Eppler  David Fincher , https://m.media-amazon.com/images/M/MV5BY2JkZmQzNmUtZWNiZi00MGFiLWEzOTctNGM5YzEzNzBhZGNlXkEyXkFqcGdeQXVyMzE3MTUyNjk@._V1_SX300.jpg
Before Breakfast , movie , USA , Paul A. Levin , English , Grace Kelly and Audrey Hepburn  two of the most revered screen legends of all time  spun in the same Hollywood and New York orbits simultaneously. Both exuded a kind of other worldly ... , N/A , Short  Comedy  Drama , 6.9 , 28 Sep 2010 , N/A , 3 wins. , Bret Ernst  Tyler Francavilla  Elspeth Keller  Paulie Redding , https://m.media-amazon.com/images/M/MV5BMTQ3NTc5OTMzNl5BMl5BanBnXkFtZTcwNzAyOTM0NA@@._V1_SX300.jpg
Jane's Journey , movie , Germany  Tanzania , Lorenz Knauer , English  Acholi , More than 20 years ago  Dr. Jane Goodall  now 75  decided to give up her career as a primatologist  as well as her private life  in order to devote all her energy to saving our endangered ... , 49 , Documentary  Biography , 7.3 , 02 Sep 2010 , TV-G , 2 nominations. , Angelina Jolie  Pierce Brosnan  Jane Goodall  Hugo Eric Louis van Lawick , https://m.media-amazon.com/images/M/MV5BNjIxMjE3OTU4OV5BMl5BanBnXkFtZTcwMTU2OTc4NQ@@._V1_SX300.jpg
Where the Wild Things Are , movie , Germany  Australia  USA , Spike Jonze , English , Yearning for escape and adventure  a young boy runs away from home and sails to an island filled with creatures that take him in as their king. , 71 , Adventure  Drama  Family  Fantasy , 6.7 , 16 Oct 2009 , PG , Nominated for 1 Golden Globe. Another 7 wins & 53 nominations. , Max Records  Pepita Emmerichs  Max Pfeifer  Madeleine Greaves , https://m.media-amazon.com/images/M/MV5BNzQ1NzAwODEwM15BMl5BanBnXkFtZTcwNTE4MjI4Mg@@._V1_SX300.jpg
Stuntmen , movie , USA , Eric Amadio , English , When the industry's two biggest stuntmen are nominated for Stuntman of the Year  an over-ambitious documentarian reignites a dormant rivalry between the two men that results in an all out press war. , N/A , Comedy , 5.2 , 18 Aug 2009 , R , N/A , Marc Blucas  Ross Patterson  Christopher Tarantino  Dominique Swain , https://m.media-amazon.com/images/M/MV5BMTk5NTc3MDY4M15BMl5BanBnXkFtZTgwODU1MjA2MDE@._V1_SX300.jpg
Visual Acoustics , movie , USA , Eric Bricker , English , Visual Acoustics celebrates the life and career of Julius Shulman  the world's greatest architectural photographer  whose images brought modern architecture to the American mainstream. ... , 67 , Documentary , 7.4 , 09 Oct 2009 , UNRATED , 2 wins & 1 nomination. , Frances Anderton  Tom Ford  Frank Gehry  Dustin Hoffman , https://m.media-amazon.com/images/M/MV5BMjE0MjAyMzAyNl5BMl5BanBnXkFtZTcwNDM2OTYyMg@@._V1_SX300.jpg
Haggard , movie , USA  Canada , Bam Margera , English , After she breaks up with Ryan  Glauren is rumored to have been hooking up with heavy metal Hellboy. Ryan enlists the help of his friends Valo and Falcone to find out the truth. , N/A , Comedy  Romance , 6.4 , 24 Jun 2003 , R , N/A , Ryan Dunn  Bam Margera  Brandon DiCamillo  Jennifer Rivell , https://m.media-amazon.com/images/M/MV5BMTgzMjEzNzY4NF5BMl5BanBnXkFtZTcwODYxMjMyMQ@@._V1_SX300.jpg
Jackass , series , USA , N/A , English , The cast performs various crazy stunts for our amusement. , N/A , Action  Comedy  Reality-TV , 7.2 , 12 Apr 2000 , TV-MA , 2 nominations. , Johnny Knoxville  Chris Pontius  Dave England  Bam Margera , https://m.media-amazon.com/images/M/MV5BMTczNjE5MzM3OV5BMl5BanBnXkFtZTcwNTI0MDQzMQ@@._V1_SX300.jpg
Being John Malkovich , movie , USA , Spike Jonze , English , A puppeteer discovers a portal that leads literally into the head of movie star John Malkovich. , 90 , Comedy  Drama  Fantasy , 7.7 , 03 Dec 1999 , R , Nominated for 3 Oscars. Another 48 wins & 75 nominations. , John Cusack  Cameron Diaz  Ned Bellamy  Eric Weinstein , https://m.media-amazon.com/images/M/MV5BYmUxY2MyOTQtYjRlMi00ZWEwLTkzODctZDMxNDcyNTFhYjNjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
Answers to Questions You Didn't Know to Ask About Climate Change , movie , USA , Sue Ann Taylor , English , Ten years of filming the climate change debate. , N/A , N/A , N/A , 20 Jun 2018 , N/A , N/A , Michael Brume  James Cameron  Jimmy Carter  Wesley Clark , N/A
Entertainment Tonight , series , USA , N/A , English , "Entertainment Tonight" is the #1 syndicated entertainment newsmagazine in the world. , N/A , News , 3.8 , 14 Sep 1981 , N/A , Nominated for 18 Primetime Emmys. Another 4 wins & 3 nominations. , Nancy O'Dell  Kevin Frazier  Mark Steines  Nischelle Turner , https://m.media-amazon.com/images/M/MV5BZmZkYmQ4YzQtYTVjZS00YTkxLWI4MTMtMDMwZDFhZjBkMGRiXkEyXkFqcGdeQXVyMTY2MzYyNzA@._V1_SX300.jpg
Good Morning America , series , USA , N/A , English , ABC's "Good Morning America" presents the News and Information Source of the day's topics and journalism. The 1st Co-Host Team of David Hartman & Nancy Dussault  2nd was Sandy Hill  3rd was ... , N/A , News  Talk-Show , 4.6 , 06 Jan 1975 , TV-G , 16 wins & 43 nominations. , Lara Spencer  Ginger Zee  Robin Roberts  George Stephanopoulos , https://m.media-amazon.com/images/M/MV5BYzY0Y2RiNGYtNWQzYi00NTQ4LTg1M2MtMmE5MDQ3NWUxYjJmXkEyXkFqcGdeQXVyNjE4Njk5NTM@._V1_SX300.jpg
Live! with Kelly , series , USA , N/A , English , This popular and long-running morning talk show owes much of its success to the chemistry between its two hosts  Regis Philbin and Kelly Ripa. Although the format is not significantly ... , N/A , Talk-Show , 4.8 , N/A , TV-PG , 12 wins & 84 nominations. , Kelly Ripa  Michael Strahan , https://m.media-amazon.com/images/M/MV5BNDY2M2U2OGEtNTAwMy00NTViLWE0ZTktZjExZThhYmMwYzcxXkEyXkFqcGdeQXVyODQwNjgyMw@@._V1_SX300.jpg
Red! - Stars  Lifestyle & More , series , Germany , N/A , German , N/A , N/A , News , 3.9 , 13 Nov 2008 , N/A , N/A , Annemarie Warnkross , N/A
The Oscars , movie , USA , Glenn Weiss , English , The 92nd Academy Awards for film achievements in 2019 are presented by the Academy of Motion Picture Arts and Sciences. , N/A , Music , 6.7 , 09 Feb 2020 , TV-14 , N/A , Margot Robbie  Florence Pugh  Taika Waititi  George MacKay , https://m.media-amazon.com/images/M/MV5BMjQ0M2Q4YmQtNTRkNS00ZjFkLWI4ZWMtZjc2Njg3MzEwZGY4XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_SX300.jpg
Celebrity Page , series , USA , N/A , English , A look at the top stories in entertainment and celebrity news. , N/A , News , 5.3 , 09 Sep 2013 , N/A , N/A , Sonia Isabelle  Jaymes Vaughan  Arthur Kade , https://m.media-amazon.com/images/M/MV5BMGI5MjZjMTMtZGFjOS00OWQyLWIyZGMtMWJiNjEzZmZiZmJkXkEyXkFqcGdeQXVyNjc1Njg4MzA@._V1_SX300.jpg
Access Hollywood , series , USA , N/A , English , Celebrity information  hollywood gossip  and other news from the world of entertainment. , N/A , News , 3.5 , 01 Sep 1996 , N/A , 2 wins & 8 nominations. , Billy Bush , https://m.media-amazon.com/images/M/MV5BMTY3NDg2NDk5OV5BMl5BanBnXkFtZTgwNzY5MTAxNzE@._V1_SX300.jpg
Extra , series , USA , N/A , English , Extra  a television news updates show on current events in the mass-entertainment business such as movies  TV  music  etc. , N/A , News , 3.5 , 05 Sep 1994 , N/A , 2 wins & 1 nomination. , Mario Lopez  Renee Bargh  Charissa Thompson  A.J. Calloway , https://m.media-amazon.com/images/M/MV5BMmQzODIxNDUtNGJhYi00NjcyLTg4YTctMThlMmZhMGRjYzkzXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_SX300.jpg
The 26th Annual Screen Actors Guild Awards , movie , USA , Alan Carter , English , N/A , N/A , News , N/A , 19 Jan 2020 , N/A , N/A , Phoebe Waller-Bridge  Leonardo DiCaprio  Robert De Niro  Millie Bobby Brown , N/A
Made in Hollywood , series , USA , N/A , English , "MADE IN HOLLYWOOD"  is an inventive behind-the-screen entertainment news  headline; magazine-styled series  featuring exclusive celebrity interviews with Hollywood's premiere talent. There... , N/A , Talk-Show , 4.9 , 30 Sep 2005 , N/A , N/A , Kylie Erica Mar  Julie L. Harkness  Patrick Stinson , https://m.media-amazon.com/images/M/MV5BMTQ4NjE1MDU3Nl5BMl5BanBnXkFtZTcwODU5NzE5Ng@@._V1_SX300.jpg
77th Golden Globe Awards , movie , USA , Louis J. Horvitz , N/A , Comic Ricky Gervais hosts the 77th annual awards ceremony  where "Marriage Story (2019)" leads the field with six nominations  while Tom Hanks is presented with Cecil B. DeMille Award and ... , N/A , Comedy  News , 7.2 , 05 Jan 2020 , TV-14 , N/A , Ana de Armas  Adam Driver  Taika Waititi  Rachel Brosnahan , https://m.media-amazon.com/images/M/MV5BYmZiMWE1MjgtMDY0Mi00ZTc1LWIyMDAtMjA1NGU0OTQ5MjFkXkEyXkFqcGdeQXVyNzA2NjE1NjA@._V1_SX300.jpg
Dish Nation , series , USA , N/A , English , Dish Nation is a FOX syndicated TV show that dishes on celebrity news with humorous commentary on pop culture. , N/A , News , 4.2 , 15 Jul 2011 , TV-PG , N/A , HeadKrack  Gary With Da Tea  Rickey Smiley  Rocky Turner , https://m.media-amazon.com/images/M/MV5BOGUyZWVjNWItODQ1ZC00MGQ0LTg5NjItM2E1YzQ4ZTFhOTAwXkEyXkFqcGdeQXVyNDYyMTE5NTM@._V1_SX300.jpg
Hollywood Insider , series , USA , N/A , English , A show focused on substance and meaningful entertainment while staying away from gossip and scandal. , N/A , Talk-Show , 8.4 , 17 May 2018 , N/A , N/A , Pritan Ambroase , https://m.media-amazon.com/images/M/MV5BZmMyNThjYmItNTFhNi00ZWNiLTgzNTctOGQ0M2FiMmJjNjMzXkEyXkFqcGdeQXVyNjk3ODkyODQ@._V1_SX300.jpg
The Tonight Show Starring Jimmy Fallon , series , USA , N/A , English , Jimmy Fallon hosts the Tonight Show and interviews celebrities  plays games with them and has a musical or comedic guest perform. , N/A , Comedy  Music  Talk-Show , 7.4 , 17 Feb 2014 , TV-14 , Won 2 Primetime Emmys. Another 7 wins & 30 nominations. , Jimmy Fallon  The Roots  Steve Higgins , https://m.media-amazon.com/images/M/MV5BOGExZGZkMTQtMDBhMy00ZDExLWFkMjktMDU4YzJmNzJjNTdmXkEyXkFqcGdeQXVyODUxOTU0OTg@._V1_SX300.jpg
The Ellen DeGeneres Show , series , USA , N/A , English , A mix of celebrity interviews  musical performers  audience participation games  and segments spotlighting real people with extraordinary stories and talents. , N/A , Comedy  Talk-Show , 7.1 , 08 Sep 2003 , TV-G , 82 wins & 98 nominations. , Ellen DeGeneres , https://m.media-amazon.com/images/M/MV5BODA5ZDQyMzYtZWQwMy00MDQ1LWE2OGUtNGYyNTk0Y2NhZGM4XkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_SX300.jpg
Dias de cine , series , Spain , N/A , Spanish , Antonio Gasset hosts this show in which recently released movies and DVDs are thoughtfully discussed  in a documentary-like way. , N/A , News , 6.7 , N/A , N/A , 6 wins & 1 nomination. , Antonio Gasset  Elena S. S�nchez  Gerardo S�nchez , https://m.media-amazon.com/images/M/MV5BMTEzNjZmZDQtZDI4OS00YTczLWFkMGUtMzUyODJiMWU1ZWRkXkEyXkFqcGdeQXVyMTY2MzYyNzA@._V1_SX300.jpg
Entertainers with Byron Allen , series , USA , N/A , English , N/A , N/A , Documentary , 2.8 , N/A , N/A , N/A , Byron Allen , https://m.media-amazon.com/images/M/MV5BMWFlM2IwNmItZjRhMS00NDk2LTlhNzgtZjczNDFlN2MzYzEzXkEyXkFqcGdeQXVyMzk3NDAxMzk@._V1_SX300.jpg
Jacksepticeye Playthroughs , series , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , Se�n McLoughlin , N/A
Good Morning Britain , series , UK , N/A , English , The weekday news on ITV that the whole nation wakes up to. , N/A , News  Talk-Show , 4.3 , 28 Apr 2014 , N/A , N/A , Andi Peters  Susanna Reid  Laura Tobin  Natasha Carter , https://m.media-amazon.com/images/M/MV5BYzc3NGRlYzQtMDQzZS00NmIwLWIxNDYtZDQ0NTk4MGNiZDgxXkEyXkFqcGdeQXVyODY0NzcxNw@@._V1_SX300.jpg
Jimmy Kimmel Live! , series , USA , N/A , English , Jimmy Kimmel interviews celebrities. , N/A , Comedy  Music  Talk-Show , 6.7 , 26 Jan 2003 , TV-14 , Won 3 Primetime Emmys. Another 2 wins & 52 nominations. , Jimmy Kimmel , https://m.media-amazon.com/images/M/MV5BMTFhOWQwMTktYTJlOS00ZGExLWIzMDYtNGU2NTFiOTZjNDZjXkEyXkFqcGdeQXVyNjg3MDM4Mzc@._V1_SX300.jpg
WGN Morning News , series , USA , N/A , English , N/A , N/A , News , 5.0 , 06 Sep 1994 , N/A , N/A , Lou Manfredini  Terry Savage  Lauren Streicher , N/A
Today , series , USA , N/A , English , A daily live broadcast provides current domestic and international news  weather reports and interviews with news-makers from the worlds of politics  business  media  entertainment and sports. , N/A , News  Talk-Show , 5.1 , 14 Jan 1952 , TV-G , Won 3 Primetime Emmys. Another 12 wins & 37 nominations. , Al Roker  Natalie Morales  Matt Lauer  Savannah Guthrie , https://ia.media-imdb.com/images/M/MV5BMTQ4MjkxNDQ1NF5BMl5BanBnXkFtZTcwOTg3NjcwNQ@@._V1_SX300.jpg
Entertainment Tonight Canada , series , Canada , N/A , English , A Canadian version of the long-running original American show  produced by Global Television. , N/A , News , 4.1 , 12 Sep 2005 , N/A , 3 nominations. , Erin Cebula , N/A
