Title , Type , Country Origin , Director , Languages , Plot , Metascore , Genre , Rating  , Relese Date , Rated , Awards , Actors , Poster link
Chaos Rising: The Storm Around 'Natural Born Killers' , movie , USA , Charles Kiselyak , English , A documentary about the making of Natural Born Killers (1994). , N/A , Documentary  Short , 6.9 , 16 Jan 2001 , N/A , N/A , Hank Corwin  Robert Downey Jr.  Jane Hamsher  Woody Harrelson , N/A
Reach , movie , USA , James Cameron , English , Music video for Bil Paxton's band Martini Ranch where an outlaw biker arrives at a rough small western town to visit his gal in the local brothel. What he doesn't know is that an all-female posse of bounty hunters is coming for him. , N/A , Short  Action  Comedy , 6.1 , 16 Jan 1988 , N/A , N/A , Kathryn Bigelow  Bobbie Brat  Bud Cort  Jenette Goldstein , N/A
The Graham Norton Show , series , UK , N/A , English , Irish comedian Graham Norton hosts his very own chat show  which includes chatting to A-list celebrities  the very famous Red Chair game  live music  lots of jokes and fun from Graham and the celebrities themselves. , N/A , Comedy  Music  Talk-Show , 8.4 , 22 Feb 2007 , N/A , 7 wins & 16 nominations. , Graham Norton , https://m.media-amazon.com/images/M/MV5BMDQ5ZWRhODEtNDUzOC00OGU1LWI0YWQtNWI1M2QxNWE4ZDYxXkEyXkFqcGdeQXVyNjg0NTcxMTg@._V1_SX300.jpg
C � vous , series , France , N/A , French , N/A , N/A , N/A , 5.4 , 07 Sep 2009 , N/A , N/A , Alessandra Sublet  Anne-Sophie Lapix , N/A
Celebrity Page , series , USA , N/A , English , A look at the top stories in entertainment and celebrity news. , N/A , News , 5.3 , 09 Sep 2013 , N/A , N/A , Sonia Isabelle  Jaymes Vaughan  Arthur Kade , https://m.media-amazon.com/images/M/MV5BMGI5MjZjMTMtZGFjOS00OWQyLWIyZGMtMWJiNjEzZmZiZmJkXkEyXkFqcGdeQXVyNjc1Njg4MzA@._V1_SX300.jpg
Entertainment Tonight , series , USA , N/A , English , "Entertainment Tonight" is the #1 syndicated entertainment newsmagazine in the world. , N/A , News , 3.8 , 14 Sep 1981 , N/A , Nominated for 18 Primetime Emmys. Another 4 wins & 3 nominations. , Nancy O'Dell  Kevin Frazier  Mark Steines  Nischelle Turner , https://m.media-amazon.com/images/M/MV5BZmZkYmQ4YzQtYTVjZS00YTkxLWI4MTMtMDMwZDFhZjBkMGRiXkEyXkFqcGdeQXVyMTY2MzYyNzA@._V1_SX300.jpg
The Age of A.I. , series , USA  Canada , N/A , English , The Age of A.I. is a 8 part documentary series hosted by Robert Downey Jr. covering the ways Artifial Intelligence  Machine Learning and Neural Networks will change the world. , N/A , Documentary , 7.7 , 18 Dec 2019 , N/A , N/A , Robert Downey Jr. , https://m.media-amazon.com/images/M/MV5BMmE3Y2M4YzYtOWRhZS00OTA2LTgyZDUtYTA4MTBkNTRmNThiXkEyXkFqcGdeQXVyNjUxMjc1OTM@._V1_SX300.jpg
The Tonight Show Starring Jimmy Fallon , series , USA , N/A , English , Jimmy Fallon hosts the Tonight Show and interviews celebrities  plays games with them and has a musical or comedic guest perform. , N/A , Comedy  Music  Talk-Show , 7.4 , 17 Feb 2014 , TV-14 , Won 2 Primetime Emmys. Another 7 wins & 30 nominations. , Jimmy Fallon  The Roots  Steve Higgins , https://m.media-amazon.com/images/M/MV5BOGExZGZkMTQtMDBhMy00ZDExLWFkMjktMDU4YzJmNzJjNTdmXkEyXkFqcGdeQXVyODUxOTU0OTg@._V1_SX300.jpg
Today , series , USA , N/A , English , A daily live broadcast provides current domestic and international news  weather reports and interviews with news-makers from the worlds of politics  business  media  entertainment and sports. , N/A , News  Talk-Show , 5.1 , 14 Jan 1952 , TV-G , Won 3 Primetime Emmys. Another 12 wins & 37 nominations. , Al Roker  Natalie Morales  Matt Lauer  Savannah Guthrie , https://ia.media-imdb.com/images/M/MV5BMTQ4MjkxNDQ1NF5BMl5BanBnXkFtZTcwOTg3NjcwNQ@@._V1_SX300.jpg
The Ellen DeGeneres Show , series , USA , N/A , English , A mix of celebrity interviews  musical performers  audience participation games  and segments spotlighting real people with extraordinary stories and talents. , N/A , Comedy  Talk-Show , 7.1 , 08 Sep 2003 , TV-G , 82 wins & 98 nominations. , Ellen DeGeneres , https://m.media-amazon.com/images/M/MV5BODA5ZDQyMzYtZWQwMy00MDQ1LWE2OGUtNGYyNTk0Y2NhZGM4XkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_SX300.jpg
Access Hollywood , series , USA , N/A , English , Celebrity information  hollywood gossip  and other news from the world of entertainment. , N/A , News , 3.5 , 01 Sep 1996 , N/A , 2 wins & 8 nominations. , Billy Bush , https://m.media-amazon.com/images/M/MV5BMTY3NDg2NDk5OV5BMl5BanBnXkFtZTgwNzY5MTAxNzE@._V1_SX300.jpg
Extra , series , USA , N/A , English , Extra  a television news updates show on current events in the mass-entertainment business such as movies  TV  music  etc. , N/A , News , 3.5 , 05 Sep 1994 , N/A , 2 wins & 1 nomination. , Mario Lopez  Renee Bargh  Charissa Thompson  A.J. Calloway , https://m.media-amazon.com/images/M/MV5BMmQzODIxNDUtNGJhYi00NjcyLTg4YTctMThlMmZhMGRjYzkzXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_SX300.jpg
Ellen's Greatest Night of Giveaways , series , N/A , N/A , N/A , Ellen DeGeneres hosts a three-night holiday event giving away gifts with celebrity guests. , N/A , N/A , N/A , 10 Dec 2019 , N/A , N/A , Jennifer Aniston  Sterling K. Brown  Ellen DeGeneres  Robert Downey Jr. , N/A
Teen Choice Awards 2019 , movie , USA , Michael Dempsey , English , N/A , N/A , Music , 4.4 , 11 Aug 2019 , N/A , N/A , Zendaya  Robert Downey Jr.  Joey King  Maia Mitchell , https://m.media-amazon.com/images/M/MV5BNjY2NGM2YWQtYmFkYy00MTVlLThjN2QtZjYxYzNkOWM0MGNjXkEyXkFqcGdeQXVyNzA2NjE1NjA@._V1_SX300.jpg
Off Camera with Sam Jones , series , USA , N/A , English , Photographer and director Sam Jones sits down with the myriad professionals of television and movies  and other celebrities (great skateboarders  for example)  to discuss their development ... , N/A , Talk-Show , 8.4 , 06 Feb 2014 , N/A , N/A , Sam Jones , https://m.media-amazon.com/images/M/MV5BMjMzMjcwNzg1MF5BMl5BanBnXkFtZTgwNDU5NzIxMTE@._V1_SX300.jpg
2019 MTV Movie & TV Awards , movie , USA , Joel Gallen , English , Zachary Levi hosts the awards ceremony to celebrate the year's best in pop culture; from Barker Hanger in Santa Monica  Calif.; with performances by Lizzo and Bazzi. , N/A , News , 4.9 , 17 Jun 2019 , N/A , N/A , Tessa Thompson  Brie Larson  Maude Apatow  Chris Hemsworth , N/A
WGN Morning News , series , USA , N/A , English , N/A , N/A , News , 5.0 , 06 Sep 1994 , N/A , N/A , Lou Manfredini  Terry Savage  Lauren Streicher , N/A
The Chef Show , series , USA , N/A , English , Writer  director and food enthusiast Jon Favreau and chef Roy Choi explore food in and out of the kitchen with accomplished chefs and celebrity friends. , N/A , Documentary , 8.2 , 07 Jun 2019 , TV-14 , 1 nomination. , Jon Favreau  Roy Choi , https://m.media-amazon.com/images/M/MV5BNzdlMmYxMTMtNDBmMy00Y2NjLWExMTQtOGMyM2EyYjI2ODE4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Red Carpet Report , series , USA , N/A , English , N/A , N/A , Talk-Show , 10.0 , 26 Sep 2009 , N/A , N/A , Kristyn Burtt , N/A
Entertainment Tonight Canada , series , Canada , N/A , English , A Canadian version of the long-running original American show  produced by Global Television. , N/A , News , 4.1 , 12 Sep 2005 , N/A , 3 nominations. , Erin Cebula , N/A
Good Morning America , series , USA , N/A , English , ABC's "Good Morning America" presents the News and Information Source of the day's topics and journalism. The 1st Co-Host Team of David Hartman & Nancy Dussault  2nd was Sandy Hill  3rd was ... , N/A , News  Talk-Show , 4.6 , 06 Jan 1975 , TV-G , 16 wins & 43 nominations. , Lara Spencer  Ginger Zee  Robin Roberts  George Stephanopoulos , https://m.media-amazon.com/images/M/MV5BYzY0Y2RiNGYtNWQzYi00NTQ4LTg1M2MtMmE5MDQ3NWUxYjJmXkEyXkFqcGdeQXVyNjE4Njk5NTM@._V1_SX300.jpg
Jimmy Kimmel Live! , series , USA , N/A , English , Jimmy Kimmel interviews celebrities. , N/A , Comedy  Music  Talk-Show , 6.7 , 26 Jan 2003 , TV-14 , Won 3 Primetime Emmys. Another 2 wins & 52 nominations. , Jimmy Kimmel , https://m.media-amazon.com/images/M/MV5BMTFhOWQwMTktYTJlOS00ZGExLWIzMDYtNGU2NTFiOTZjNDZjXkEyXkFqcGdeQXVyNjg3MDM4Mzc@._V1_SX300.jpg
Laugh Factory , series , USA , N/A , English , N/A , N/A , Comedy , N/A , N/A , N/A , N/A , Ryan Veronick , N/A
Marvel Studios: The First Ten Years - Connecting the Universe , movie , N/A , N/A , English , A look at the crossover worlds and the sprawling character roster in the Marvel films. , N/A , Documentary  Short , 5.7 , 15 May 2018 , N/A , N/A , Victoria Alonso  Ryan Coogler  Robert Downey Jr.  Kevin Feige , N/A
Marvel Studios: The First Ten Years - The Evolution of Heroes , movie , USA , N/A , English , A discussion of several key MCU characters -- Iron Man  Thor  Captain America -- as well as their work together in the Avengers films  other recent MCU entries  and the upcoming Infinity War. , N/A , Documentary  Short , 6.9 , 06 Mar 2018 , N/A , N/A , Robert Downey Jr.  Kevin Feige  Chris Hemsworth , https://m.media-amazon.com/images/M/MV5BMWQ5ODg1YWEtNWNiMy00ZmU5LWI5NjgtMzZmZjY5YzBlZGQ3XkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_SX300.jpg
Spider-Man: Homecoming  Jon Watts  Head of the Class , movie , USA , N/A , English , This piece focuses on the film's director and his contributions to the picture beyond crude directorial work. , N/A , Documentary  Short , 5.4 , 17 Oct 2017 , N/A , N/A , Eric Hauserman Carroll  Robert Downey Jr.  Tom Holland  Jeremy Latcham , https://m.media-amazon.com/images/M/MV5BOGQ5YTM3YzctOTVmMC00OGIyLWFkZTYtMWYwOWZhMjA2MWMwXkEyXkFqcGdeQXVyMjUyMTE5MA@@._V1_SX300.jpg
Spider-Man: Homecoming  searching for Spider-Man , movie , USA , N/A , English , How Peter Parker's age and place in life differentiate him from other heroes. It also looks at casting Tom Holland in the lead role and the qualities he brings to the character and the MCU. , N/A , Documentary  Short , 5.5 , 17 Oct 2017 , N/A , N/A , Eric Hauserman Carroll  Robert Downey Jr.  Kevin Feige  Tom Holland , https://m.media-amazon.com/images/M/MV5BOGQ5YTM3YzctOTVmMC00OGIyLWFkZTYtMWYwOWZhMjA2MWMwXkEyXkFqcGdeQXVyMjUyMTE5MA@@._V1_SX300.jpg
A Fan's Guide to Spider-Man: Homecoming , movie , USA , N/A , English , Zendaya and Tom Holland give fans an exclusive behind-the-scenes look at Spider-Man Homecoming. , N/A , Short , 7.6 , 03 Jun 2017 , N/A , N/A , Eric Hauserman Carroll  Robert Downey Jr.  Jon Favreau  Kevin Feige , https://m.media-amazon.com/images/M/MV5BODgwNmE4ZGUtMGE0MS00NmI0LThiYWQtNjIzYzRmMGNkZGZjXkEyXkFqcGdeQXVyNDA5ODU0NDg@._V1_SX300.jpg
The 43rd Annual People's Choice Awards , movie , USA , N/A , English , N/A , N/A , N/A , N/A , 18 Jan 2017 , N/A , N/A , Joel McHale  Kristen Bell  Ellen DeGeneres  Robert Downey Jr. , N/A
Captain America: The Road to Civil War , movie , USA , N/A , English , A more detailed look at Cap's role in the fracture and Chris Evans' performance of the iconic Avenger. , N/A , Documentary  Short , 6.5 , 13 Sep 2016 , N/A , N/A , Joe Russo  Anthony Russo  Chris Evans  Kevin Feige , https://m.media-amazon.com/images/M/MV5BYzA5ZDkxYWEtYzEwMi00YjY4LWJhMGUtYzM2YTM4NmIzZjc2XkEyXkFqcGdeQXVyNjg3MDM4Mzc@._V1_SX300.jpg
Iron Man: The Road to Civil War , movie , USA , N/A , English , A closer look at Tony Stark  what influenced him to take his position in this film  and his relationship with Captain America. , N/A , Documentary , N/A , 13 Sep 2016 , N/A , N/A , Robert Downey Jr.  Anthony Russo  Joe Russo , N/A
United We Stand  Divided We Fall: The Making of 'Captain America: Civil War' , movie , USA , N/A , English , A two part feature. Part 1 (22:25) features cast and crew looking back at the story's comic book origins and discussing the story's thematic depth and relevance  the large assortment of ... , N/A , Documentary , 7.2 , 13 Sep 2016 , N/A , N/A , Kevin Feige  Chris Evans  Joe Russo  Louis D'Esposito , N/A
Made in Hollywood , series , USA , N/A , English , "MADE IN HOLLYWOOD"  is an inventive behind-the-screen entertainment news  headline; magazine-styled series  featuring exclusive celebrity interviews with Hollywood's premiere talent. There... , N/A , Talk-Show , 4.9 , 30 Sep 2005 , N/A , N/A , Kylie Erica Mar  Julie L. Harkness  Patrick Stinson , https://m.media-amazon.com/images/M/MV5BMTQ4NjE1MDU3Nl5BMl5BanBnXkFtZTcwODU5NzE5Ng@@._V1_SX300.jpg
Live! with Kelly , series , USA , N/A , English , This popular and long-running morning talk show owes much of its success to the chemistry between its two hosts  Regis Philbin and Kelly Ripa. Although the format is not significantly ... , N/A , Talk-Show , 4.8 , N/A , TV-PG , 12 wins & 84 nominations. , Kelly Ripa  Michael Strahan , https://m.media-amazon.com/images/M/MV5BNDY2M2U2OGEtNTAwMy00NTViLWE0ZTktZjExZThhYmMwYzcxXkEyXkFqcGdeQXVyODQwNjgyMw@@._V1_SX300.jpg
Last Week , series , UK , N/A , English , YouTube comedian Thomas 'TomSka' Ridgewell chronicles 100 weeks of his life  warts and all. , N/A , N/A , N/A , 05 Apr 2016 , N/A , N/A , Thomas Ridgewell  Elliot Gough  Eddie Bowley  Charlie Belle , https://m.media-amazon.com/images/M/MV5BY2FiOTVjZmYtYjhmMS00ZDBjLWFhZjItNGUzODhjNGIwNDVlXkEyXkFqcGdeQXVyNTI4MzI4NTQ@._V1_SX300.jpg
Robert Downey Jr.'s Biggest Big Announcement of All Time , movie , N/A , Kevin Ford , N/A , N/A , N/A , Short , N/A , 11 Apr 2016 , N/A , N/A , Robert Downey Jr. , N/A
2016 MTV Movie Awards , movie , USA , Glenn Weiss , English , In a world of award shows that suck  MTV gives you an award show that doesn't suck. Kevin Hart and Dwayne "The Rock" Johnson host the 2016 MTV Movie Awards  an irreverent  in-your-face celebration of the movies fans really love with the stars they actually care about. And unlike other award shows  the fans choose the winners  not some exclusive committee of old  rich people. The show includes ... , N/A , Comedy  News , 5.3 , 10 Apr 2016 , TV-14 , N/A , Dwayne Johnson  Kevin Hart  Miles Teller  Daisy Ridley , https://m.media-amazon.com/images/M/MV5BMjI5ODc4MDY2Nl5BMl5BanBnXkFtZTgwMDEzMTE0ODE@._V1_SX300.jpg
Nickelodeon Kids' Choice Awards 2016 , movie , USA , Joe DeMaio  Chris Valenziano , English , The kids choice awards is when kids vote for their favorite things from TV shows  movies  books.. and it's usually a blast!!! , N/A , Family , 4.9 , 12 Mar 2016 , N/A , N/A , Blake Shelton  Brandon Alexander  Anthony Anderson  Brent Anthony , https://m.media-amazon.com/images/M/MV5BMWY3ZDljMjAtYzNjZi00ZDZkLTkwNzUtZTg2OTRjMmVlOWNkXkEyXkFqcGdeQXVyMjkyMTc3Ng@@._V1_SX300.jpg
ABFF Awards a Celebration of Hollywood , movie , USA , Leon Knoles , English , N/A , N/A , Music , N/A , 23 Feb 2016 , N/A , N/A , Anthony Anderson  Kenya Barris  Veronika Bozeman  Diahann Carroll , N/A
Movie Surfers , series , USA , N/A , English , Five kids take you behind the scenes of Disney's biggest productions and creations including movies  music videos  theme parks and video games and show you how it's all done. , N/A , Family  Comedy , 7.2 , 01 Mar 1998 , N/A , N/A , Stevanna Jackson  Gianfranco Terrin  Blaine Miller  Jeryn Mays , N/A
Avengers: Age of Ultron - Bookending the Action , movie , USA , N/A , English , N/A , N/A , Documentary  Short , N/A , 08 Dec 2015 , N/A , N/A , Robert Downey Jr.  Kevin Feige  Joss Whedon , N/A
From Here to Infinity: Phases 2 & 3 of the M.C.U. , movie , USA , N/A , English , A look at the importance of individual stories and characters and the inter-connectivity that follows. The piece looks at story details -- including character arcs  costumes  and actor ... , N/A , Documentary  Short , 6.0 , 08 Dec 2015 , N/A , N/A , Robert Downey Jr.  Kevin Feige  Joss Whedon , N/A
Phase 2 Tag Scenes: A Making of the Marvel Cinematic Universe Phase Two , movie , USA , N/A , English , A quick look at the post-credit sequences throughout the Marvel film universe and how they interconnect the stories from Iron Man forward  including how they are selected  filmed  and what they mean in the broader context. , N/A , Documentary  Short , N/A , 08 Dec 2015 , N/A , N/A , Robert Downey Jr.  Chris Evans  Chris Hemsworth , N/A
The British Academy Britannia Awards , movie , USA , Alex Rudzinski , English , N/A , N/A , N/A , N/A , 06 Nov 2015 , N/A , N/A , Jack Whitehall  J.J. Abrams  Leila Birch  Orlando Bloom , N/A
Avengers: Age of Ultron - From the Inside Out: Making of Avengers - Age of Ultron , movie , USA , N/A , English , This explores some of the film's behind-the-scenes wizardry. From James Spader (as Ultron) and Mark Ruffalo (as the Hulk) in their unflattering performance capture suits to the CGI ... , N/A , Documentary  Short , 6.3 , 02 Oct 2015 , N/A , N/A , Victoria Alonso  Paul Bettany  Linda Cardellini  Robert Downey Jr. , N/A
CollegeHumor Originals , series , USA , N/A , English , Funny sketches with crude  adult  and undeniably hilarious comedy. , N/A , Comedy , 7.8 , 31 Mar 2006 , N/A , 3 nominations. , Mike Trapp  Grant O'Brien  Zac Oyama  Pat Cassels , https://ia.media-imdb.com/images/M/MV5BNjg1MGFmMmUtZmM5ZS00YWMyLTlkOWUtMTE1MGI0ZjU2ODg0XkEyXkFqcGdeQXVyMjY1NTk0NzQ@._V1_SX300.jpg
Late Show with David Letterman , series , USA , N/A , English , The Late Show with David Letterman is an hour-long weeknight comedy and talk-show broadcast by CBS from the Ed Sullivan Theater on Broadway in New York City. , N/A , Comedy  Music  Talk-Show , 6.8 , 30 Aug 1993 , N/A , Won 9 Primetime Emmys. Another 7 wins & 125 nominations. , David Letterman  Paul Shaffer  Alan Kalter , https://m.media-amazon.com/images/M/MV5BMTI5ODMzOTY4MV5BMl5BanBnXkFtZTcwNzU1MjM0Mw@@._V1_SX300.jpg
The Insider , series , Canada  USA  UK , N/A , Mandarin  English , The Insider brings you the latest celebrity and entertainment news. The Insider tackles the trending celebrity stories of the day  as well as exclusive interviews and in-depth reporting. , N/A , News , 2.8 , 13 Sep 2004 , N/A , N/A , Keltie Knight  Michael Yo  Louis Aguirre  Debbie Matenopoulos , https://m.media-amazon.com/images/M/MV5BODYzMGFiNmEtMGVkYi00MGU4LTk5YjgtYjcxMGNjZWJiOTUyXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
2015 MTV Movie Awards , movie , USA , Hamish Hamilton  Ryan McFaul , English , In the biggest movie awards show event of the season  MTV gathers a large selection of stars to entertain. , N/A , Comedy  Music , 4.1 , 12 Apr 2015 , N/A , N/A , Amy Schumer  Channing Tatum  Vin Diesel  Reese Witherspoon , https://m.media-amazon.com/images/M/MV5BMTUwNTI1OTU5MV5BMl5BanBnXkFtZTgwNDc5NDUxNTE@._V1_SX300.jpg
Explosiv - Das Magazin , series , Germany , N/A , German , N/A , N/A , Documentary  News , 3.4 , 11 May 1992 , N/A , 2 wins. , Nazan Eckes  Janine Steeger  Dieter Bohlen  Markus Lanz , N/A
The EE British Academy Film Awards , movie , UK , Matthew Amos , English , N/A , N/A , News , 6.7 , 08 Feb 2015 , N/A , N/A , Stephen Fry  Amy Adams  Patricia Arquette  Richard Attenborough , https://m.media-amazon.com/images/M/MV5BNzljNDA1ZTktNjBiMy00MjhiLWFjNDMtMDRmYzBlZGY2ODI2XkEyXkFqcGdeQXVyNzMxMzYyOTI@._V1_SX300.jpg
72nd Golden Globe Awards , movie , USA , Louis J. Horvitz , English , The annual Golden Globes hosted by Tina Fey and Amy Poheler. , N/A , News , 6.7 , 11 Jan 2015 , N/A , Nominated for 2 Primetime Emmys. Another 3 nominations. , Tina Fey  Amy Poehler  Jennifer Aniston  Benedict Cumberbatch , https://m.media-amazon.com/images/M/MV5BMDAyMjQyNzktOWFjYy00NTdlLTlmNDItOWRmMjljMzE3ZDI1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
The 41st Annual People's Choice Awards , movie , USA , Alan Carter  Bruce Leddy , English , "People' s Choice Awards" - American award  that is awarded to the figures of pop culture on results the spectator voting. Handed annually  since 1975. 2005 to of winner in each of ... , N/A , N/A , 5.6 , 07 Jan 2015 , N/A , N/A , Anna Faris  Allison Janney  Amy Adams  Ben Affleck , N/A
Hollywood Sessions , series , USA , N/A , English , The Los Angeles Times and EPIX  in association with Embassy Row  hold round-table discussions with the season's Oscar nominees. , N/A , Talk-Show , N/A , 08 Dec 2014 , N/A , N/A , Rebecca Keegan  Mark Olsen , N/A
Hollywood Film Awards , movie , USA , N/A , English , The 2014 Awards season kicks off as a slew of A-list actors gather for the Hollywood Film Awards  debuting for the first time on television. , N/A , N/A , 4.6 , 14 Nov 2014 , N/A , N/A , Queen Latifah  Amy Adams  Ben Affleck  Adam Beach , https://m.media-amazon.com/images/M/MV5BMjE4NjY2NzIyOV5BMl5BanBnXkFtZTgwMTU2NTI0MzE@._V1_SX300.jpg
BAFTA Britannia Awards Special 2014 , movie , USA , Alex Rudzinski , English , N/A , N/A , N/A , N/A , 02 Nov 2014 , N/A , N/A , Rob Brydon  Ben Barnes  Leila Birch  Judi Dench , N/A
CBS This Morning , series , USA , N/A , English , A mix of news  features and interviews with notable figures in politics  business and entertainment. , N/A , News , 5.7 , 09 Jan 2012 , N/A , 5 wins & 12 nominations. , Gayle King  Charlie Rose  Norah O'Donnell , https://m.media-amazon.com/images/M/MV5BM2M2ODEzYjUtMDY0OC00NjlkLTk2NjYtMWM1MTY4ZmMyOTY2XkEyXkFqcGdeQXVyNTc4Njg5MjA@._V1_SX300.jpg
Late Night with Seth Meyers , series , USA , N/A , English , Seth Meyers hosts a late-night talk show. , N/A , Comedy  Talk-Show , 6.1 , 24 Feb 2014 , TV-14 , Nominated for 1 Primetime Emmy. Another 5 nominations. , Seth Meyers  Fred Armisen  The 8G Band , https://m.media-amazon.com/images/M/MV5BYWFhMmE3MWMtOTAwOS00MDYyLTlmMzgtMjJlMzBhN2ExMzc1XkEyXkFqcGdeQXVyODUxOTU0OTg@._V1_SX300.jpg
The Judge: Inside the Judge , movie , USA , Josh Oreck , English , N/A , N/A , Documentary  Short , 7.0 , 06 Sep 2014 , N/A , N/A , Vincent D'Onofrio  David Dobkin  Robert Downey Jr.  Susan Downey , N/A
Stand Up to Cancer , movie , USA , N/A , English , Stand up to cancer is a charity to raise money for cancer research into treatment , N/A , N/A , 5.1 , 05 Sep 2014 , N/A , N/A , Kareem Abdul-Jabbar  Jennifer Aniston  Hank Azaria  Kevin Bacon , https://m.media-amazon.com/images/M/MV5BMTExODE3MzcwODZeQTJeQWpwZ15BbWU4MDYxNTQwNjIx._V1_SX300.jpg
I Am Steve McQueen , movie , Canada , Jeff Renfroe , English , I Am Steve McQueen" is told through the eyes of the people that knew him best including much of his family that followed his path into acting including son Chad  ("Karate Kid")  his ... , N/A , Documentary  Biography , 7.0 , 07 Oct 2014 , Not Rated , N/A , Steve McQueen  Robert Downey Jr.  Kristin Kreuk  Zo� Bell , https://m.media-amazon.com/images/M/MV5BMTQ4NjI0NTY1NF5BMl5BanBnXkFtZTgwNzQ4NjI3MjE@._V1_SX300.jpg
Howard Stern Birthday Bash , movie , USA , Joel Gallen , English , N/A , N/A , Comedy  Music  Talk-Show , 6.8 , 23 Jun 2014 , N/A , N/A , King of All Blacks  Jack Antonoff  Fred Armisen  Tom Arnold , N/A
Nickelodeon Kids Choice Awards 2014 , movie , USA , Glenn Weiss , English , Debby Ryan hosts the kids choice awards and the chance of winning is... slime inducing. , N/A , Music , 7.1 , 29 Mar 2014 , N/A , N/A , Mark Wahlberg  Tyler Alvarez  American Authors  Guy Amir , https://m.media-amazon.com/images/M/MV5BMjJhODEyZTUtMmE4MS00M2ZjLTliZWUtMGM1MzIzZDIxYjljL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjMxMTc1MTk@._V1_SX300.jpg
Marvel Studios: Assembling a Universe , movie , USA , N/A , English , A look at the story behind Marvel Studios and the Marvel Cinematic Universe  featuring interviews and behind-the-scenes footage from all of the Marvel films  the Marvel One-Shots and "Marvel's Agents of S.H.I.E.L.D." , N/A , Documentary  History , 7.7 , 18 Mar 2014 , TV-PG , N/A , Axel Alonso  Victoria Alonso  Hayley Atwell  Jeffrey Bell , https://m.media-amazon.com/images/M/MV5BNTAzNzAwZDktOThhZC00NWZmLTg2MGItMDY1MDQ4OWQ4Yjc3XkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_SX300.jpg
19th Annual Critics' Choice Movie Awards , movie , USA , Michael Dempsey , English , N/A , N/A , N/A , 6.6 , 16 Jan 2014 , N/A , N/A , Aisha Tyler  James Marsden  Christina Applegate  Christian Bale , N/A
71st Golden Globe Awards , movie , USA , Louis J. Horvitz , English , The Hollywood Foreign Press Association's 71 annual event honoring excellence in film and television. , N/A , N/A , 7.2 , 12 Jan 2014 , N/A , Nominated for 2 Primetime Emmys. Another 2 wins & 1 nomination. , Tina Fey  Amy Poehler  Jennifer Lawrence  Jacqueline Bisset , https://m.media-amazon.com/images/M/MV5BMTQ0MjEzMjgwMF5BMl5BanBnXkFtZTgwODg5OTE5MDE@._V1_SX300.jpg
The 40th Annual People's Choice Awards , movie , USA , Alan Carter  Jeff Roe , English , N/A , N/A , N/A , 6.9 , 08 Jan 2014 , N/A , N/A , Kat Dennings  Beth Behrs  Malin Akerman  Jessica Alba , N/A
Iron Man 3: Sky Movies Special , movie , UK , N/A , English , N/A , N/A , Documentary , 5.9 , N/A , N/A , N/A , Shane Black  Don Cheadle  Robert Downey Jr.  Rebecca Hall , N/A
Superheroes: From Page to Screen , movie , UK , N/A , English , Celebration of comic-book movies  with contributions from director Guillermo Del Toro  comic-book writer Mark Millar and stars Anne Hathaway  Robert Downey Jr and Nicolas Cage. , N/A , Documentary , N/A , 01 Aug 2013 , N/A , N/A , Christian Bale  Nicolas Cage  Guillermo del Toro  Robert Downey Jr. , N/A
Iron Man 3 Unmasked , movie , USA , N/A , English , Making of _Iron Man 3 (2013)_. , N/A , Short , 5.6 , 24 Sep 2013 , N/A , N/A , Kevin Feige  Shane Black  Robert Downey Jr.  Eric Oram , N/A
Iron Man 3: Advancing the Tech , movie , USA , N/A , English , N/A , N/A , Documentary  Short , N/A , 10 Jun 2013 , N/A , N/A , Robert Downey Jr.  Cathy Mattson  Gwyneth Paltrow , N/A
Taff , series , Germany , N/A , German , N/A , N/A , News , 2.8 , N/A , N/A , 1 nomination. , Daniel Aminati  Annemarie Warnkross  Dominik Schott  Nela Panghy-Lee , https://m.media-amazon.com/images/M/MV5BYWRjZGIyZjUtZTFlZi00OWFmLTgwYjktY2RkMWI3Mjk2M2QwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTgxNDYxOTM@._V1_SX300.jpg
The Daily Show with Trevor Noah , series , USA , N/A , English , Providing comedy/news in the tradition of TV Nation and SNL's Weekend Update  Comedy Central's Daily Show reports on the foibles and of the real world with a satirical edge. In addition to ... , N/A , Comedy  News  Talk-Show , 8.4 , 22 Jul 1996 , TV-14 , Won 24 Primetime Emmys. Another 42 wins & 158 nominations. , Jon Stewart , https://m.media-amazon.com/images/M/MV5BMDdkMmZlNTgtNjIzYi00ZjQ4LWJlOTctYjJmYTcxMjU3ZjAzXkEyXkFqcGdeQXVyNTA1NDcyMzM@._V1_SX300.jpg
