Title , Type , Country Origin , Director , Languages , Plot , Metascore , Genre , Rating  , Relese Date , Rated , Awards , Actors , Poster link
Chalte Chalte , movie , India , Aziz Mirza , Hindi , A man pursues a woman who is already engaged and eventually gets married to her. Differences between the two lead to a bitter separation that threatens to destroy their relationship forever. , N/A , Drama& Romance , 6.5 , 13 Jun 2003 , Not Rated , 15 nominations. , Shah Rukh Khan& Rani Mukerji& Jas Arora& Satish Shah , https://m.media-amazon.com/images/M/MV5BYzU4MjI2MjctMzExMC00NTAxLWFjZWMtODk2YzVjMzhkZmU2XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
Ashoka the Great , movie , India , Santosh Sivan , Hindi , The epic tale of King Asoka's life is recounted here. , N/A , Action& Biography& Drama& History& Romance& War , 6.7 , 26 Oct 2001 , R , 2 wins & 17 nominations. , Shah Rukh Khan& Kareena Kapoor& Danny Denzongpa& Rahul Dev , https://m.media-amazon.com/images/M/MV5BNjk3OTZmYWUtMDYwMy00Y2ZmLWEzMDYtOTg3YjQzNDNkM2E1XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
Phir Bhi Dil Hai Hindustani , movie , India , Aziz Mirza , Hindi , In order to seek justice for a man who exacts vengeance on a politician & who was responsible for his daughter's death & two rival reporters teams up to help him to prove his innocence. , N/A , Comedy& Drama& Musical& Romance , 6.2 , 21 Jan 2000 , Not Rated , 1 win & 4 nominations. , Shah Rukh Khan& Juhi Chawla& Johnny Lever& Paresh Rawal , https://m.media-amazon.com/images/M/MV5BNDI4MGFiY2UtY2JhZC00Y2U0LWExM2MtZWY0MWFjYTdkNTkzXkEyXkFqcGdeQXVyOTk3NTc2MzE@._V1_SX300.jpg
So You Think You Can Dance , series , USA , N/A , English , Dancers skilled in everything from ballroom and ballet to salsa & jive & hip-hop and krumping & all compete to be named the best. Dancers must impress the judges with their moves and rigorous ... , N/A , Game-Show& Music& Reality-TV , 6.8 , N/A , TV-PG , Won 15 Primetime Emmys. Another 5 wins & 71 nominations. , Nigel Lythgoe& Cat Deeley& Mark Thompson& Mary Murphy , https://m.media-amazon.com/images/M/MV5BM2U0MDM4YzgtODZmMS00YjdjLTg1ZWUtNjRmYTQyY2UyZmIwXkEyXkFqcGdeQXVyNzg5OTk2OA@@._V1_SX300.jpg
Shaurya: It Takes Courage to Make Right... Right , movie , India , Samar Khan , Hindi , A army lawyer goes out of his way to defend an army officer charged with the homicide of a decorated officer. , N/A , Crime& Drama& Thriller , 7.3 , 04 Apr 2008 , Not Rated , N/A , Rahul Bose& Javed Jaffrey& Minissha Lamba& Seema Biswas , https://m.media-amazon.com/images/M/MV5BMzQwMDIyYTUtNDJhNi00N2RlLWEyNTctNDFjZTk0NTIwYzNhXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
Chak de! India , movie , India , Shimit Amin , Hindi , Kabir Khan is the coach of the Indian Women's National Hockey Team and his dream is to make his all girls team emerge victorious against all odds. , 68 , Drama& Family& Sport , 8.2 , 10 Aug 2007 , Not Rated , 28 wins & 13 nominations. , Shah Rukh Khan& Vidya Malvade& Sagarika Ghatge& Shilpa Shukla , https://m.media-amazon.com/images/M/MV5BMTUzODMyNzk4NV5BMl5BanBnXkFtZTgwNTk1NTYyNTM@._V1_SX300.jpg
Don , movie , India , Farhan Akhtar , Hindi , A simple man & Vijay & is recruited by a police officer to masquerade as Don & the leader of an international gang of smugglers. But things go wrong when the officer is killed and Vijay is left to fend for himself. , N/A , Action& Crime& Thriller , 7.2 , 20 Oct 2006 , Not Rated , 1 win & 10 nominations. , Shah Rukh Khan& Priyanka Chopra& Arjun Rampal& Isha Koppikar , https://m.media-amazon.com/images/M/MV5BMzAyMWE0MjgtMDVjNS00ZDMyLWE4NjQtNWU2ZDgyYTlmMjdjXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg
Mohabbatein , movie , India , Aditya Chopra , Hindi , A film about the battle between love and fear & between two stubborn men and their opposing beliefs and the outcome of the love stories of 3 couples. , N/A , Musical& Drama& Romance , 7.1 , 27 Oct 2000 , Not Rated , 16 wins & 24 nominations. , Amitabh Bachchan& Shah Rukh Khan& Uday Chopra& Jugal Hansraj , https://m.media-amazon.com/images/M/MV5BYzU5ZGJiYzQtYjA2Yi00MmNmLTlmZmYtZTcxZjBhZGM1NDcxXkEyXkFqcGdeQXVyNTkzNDQ4ODc@._V1_SX300.jpg
Baadshah , movie , India , Abbas Alibhai Burmawalla& Mastan Alibhai Burmawalla , Hindi , A small time detective is mistaken as a CBI agent and gets embroiled in a deadly mission to save the Chief Minister from an assassination attempt. , N/A , Action& Comedy& Crime& Romance& Thriller , 6.8 , 27 Aug 1999 , N/A , 2 nominations. , Shah Rukh Khan& Twinkle Khanna& Amrish Puri& Johnny Lever , https://m.media-amazon.com/images/M/MV5BYWUxNzBhNTEtNzNmYi00NjE1LWI4ZTMtYThmZTQ4MWZjZGYwXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg
Happy New Year , movie , India , Farah Khan , Hindi , A gang of amateur dancers takes part in a dancing competition to avenge their personal vendetta. , N/A , Action& Comedy& Music , 5.1 , 24 Oct 2014 , Not Rated , 11 wins & 38 nominations. , Shah Rukh Khan& Deepika Padukone& Anupam Kher& Abhishek Bachchan , https://m.media-amazon.com/images/M/MV5BMjEwZGQwZWMtNTU4Zi00YWVlLTlhZTYtZjc2MzJmMGVmMDQwXkEyXkFqcGdeQXVyNjQ3ODkxMjE@._V1_SX300.jpg
Shahrukh Bola 'Khoobsurat Hai Tu'... And She Believed in It , movie , India , Makrand Deshpande , Hindi , While dealing with personal issues & a woman hopes to meet and act with a famous actor. , N/A , Comedy& Drama , 6.1 , 19 Nov 2010 , N/A , N/A , Suzanne Bernert& Nagesh Bhonsle& Pritika Chawla& Sanjay Dadheech , https://m.media-amazon.com/images/M/MV5BYzllMmIxOTgtOWIwNC00YmI1LTg1MTEtYWIxZDAzYTkzODZlXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg
Chak de! India , movie , India , Shimit Amin , Hindi , Kabir Khan is the coach of the Indian Women's National Hockey Team and his dream is to make his all girls team emerge victorious against all odds. , 68 , Drama& Family& Sport , 8.2 , 10 Aug 2007 , Not Rated , 28 wins & 13 nominations. , Shah Rukh Khan& Vidya Malvade& Sagarika Ghatge& Shilpa Shukla , https://m.media-amazon.com/images/M/MV5BMTUzODMyNzk4NV5BMl5BanBnXkFtZTgwNTk1NTYyNTM@._V1_SX300.jpg
Don , movie , India , Farhan Akhtar , Hindi , A simple man & Vijay & is recruited by a police officer to masquerade as Don & the leader of an international gang of smugglers. But things go wrong when the officer is killed and Vijay is left to fend for himself. , N/A , Action& Crime& Thriller , 7.2 , 20 Oct 2006 , Not Rated , 1 win & 10 nominations. , Shah Rukh Khan& Priyanka Chopra& Arjun Rampal& Isha Koppikar , https://m.media-amazon.com/images/M/MV5BMzAyMWE0MjgtMDVjNS00ZDMyLWE4NjQtNWU2ZDgyYTlmMjdjXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg
Josh , movie , India , Mansoor Khan , Hindi , Shah Rukh Khan and Sharad Kapoor are the leaders of the two rival gangs. Aishwarya Rai is Shah Rukh Khan's twin sister. Shah Rukh is in love with Priya Gill. Chandrachur Singh is Sharad ... , N/A , Action& Drama& Musical& Romance , 6.1 , 09 Jun 2000 , R , 2 wins & 19 nominations. , Shah Rukh Khan& Aishwarya Rai Bachchan& Chandrachur Singh& Sharad S. Kapoor , https://m.media-amazon.com/images/M/MV5BMDhlOWYxNjktNmNlOC00MjVhLTk0YjEtZTg4OWRkNGI4YmY1L2ltYWdlXkEyXkFqcGdeQXVyNzA1NzE3NjI@._V1_SX300.jpg
Baadshah , movie , India , Abbas Alibhai Burmawalla& Mastan Alibhai Burmawalla , Hindi , A small time detective is mistaken as a CBI agent and gets embroiled in a deadly mission to save the Chief Minister from an assassination attempt. , N/A , Action& Comedy& Crime& Romance& Thriller , 6.8 , 27 Aug 1999 , N/A , 2 nominations. , Shah Rukh Khan& Twinkle Khanna& Amrish Puri& Johnny Lever , https://m.media-amazon.com/images/M/MV5BYWUxNzBhNTEtNzNmYi00NjE1LWI4ZTMtYThmZTQ4MWZjZGYwXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg
I'm Always Here , movie , India , Farah Khan , Hindi , An army major goes undercover as a college student. His mission is both professional and personal: to protect his general's daughter from a radical militant & and to find his estranged half-brother. , N/A , Action& Comedy& Drama& Musical& Romance& Thriller , 7.0 , 30 Apr 2004 , Not Rated , 8 wins & 34 nominations. , Shah Rukh Khan& Sushmita Sen& Sunil Shetty& Zayed Khan , https://m.media-amazon.com/images/M/MV5BODVkNjU4NGMtODMwNi00ZWU4LWI3ZmYtNjgxNzIyNjY5MmI1XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
Kuch Kuch Hota Hai , movie , India , Karan Johar , Hindi& Urdu& English& Italian , During their college years & Anjali was in love with her best-friend Rahul & but he had eyes only for Tina. Years later & Rahul and the now-deceased Tina's eight-year-old daughter attempts to reunite her father and Anjali. , N/A , Comedy& Drama& Musical& Romance , 7.7 , 16 Oct 1998 , Not Rated , 26 wins & 3 nominations. , Shah Rukh Khan& Kajol& Rani Mukerji& Sana Saeed , https://m.media-amazon.com/images/M/MV5BNGNhNWMwNTgtZmNlOS00OGM3LWIxYzItOWQwZDJjMzQ3MzRlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
Ra.One , movie , India& USA , Anubhav Sinha , Hindi& Tamil& Telugu& Chinese& English , When the titular antagonist of an action-adventure video game takes on physical form & it's only the game's less powerful protagonist who can save his creator's family. , 60 , Action& Adventure& Sci-Fi , 4.6 , 26 Oct 2011 , Not Rated , 14 wins & 9 nominations. , Shah Rukh Khan& Arjun Rampal& Kareena Kapoor& Shahana Goswami , https://m.media-amazon.com/images/M/MV5BMzcyMjMxOTg4MF5BMl5BanBnXkFtZTcwNzEwMDE5Ng@@._V1_SX300.jpg
India's Most Wanted , movie , India , Raj Kumar Gupta , Hindi , A group of intelligence officers embark on a top secret mission to track down a wanted international criminal. , N/A , Action& Thriller , 4.4 , 24 May 2019 , Not Rated , N/A , Arjun Kapoor& Sudev Nair& Rajesh Sharma& Prasanth , https://m.media-amazon.com/images/M/MV5BY2UxYjU1NDgtMDdkNi00NWI0LTgxMmQtY2Q1YThjMmUyODMwXkEyXkFqcGdeQXVyOTAzMTc2MjA@._V1_SX300.jpg
Coincidence , movie , India , Abhay Chopra , Hindi , A detective seeks out the truth between two different stories of a crime scene. , N/A , Mystery& Thriller , 7.2 , 03 Nov 2017 , Not Rated , 5 nominations. , Sidharth Malhotra& Sonakshi Sinha& Akshaye Khanna& Mandira Bedi , https://m.media-amazon.com/images/M/MV5BMjA1MDc5NzYzNl5BMl5BanBnXkFtZTgwMDQ0Mjc3MzI@._V1_SX300.jpg
Loev , movie , India , Sudhanshu Saria , Hindi& English , A weekend trip between friends takes a sudden turn & making them each question what love is and what it means to them. , N/A , Drama& Romance , 5.9 , 01 May 2017 , N/A , 2 wins & 7 nominations. , Dhruv Ganesh& Siddharth Menon& Shiv Panditt& Dixit , https://m.media-amazon.com/images/M/MV5BNjc2NzY0MDk1NF5BMl5BanBnXkFtZTgwNzY0NDAzMjI@._V1_SX300.jpg
Yeh Jawaani Hai Deewani , movie , India , Ayan Mukherjee , Hindi& English& French , Kabir and Naina bond during a trekking trip. Before Naina can express herself & Kabir leaves India to pursue his career. They meet again years later & but he still cherishes his dreams more than bonds. , N/A , Comedy& Drama& Musical& Romance , 7.1 , 31 May 2013 , Not Rated , 24 wins & 89 nominations. , Ranbir Kapoor& Deepika Padukone& Aditya Roy Kapoor& Kalki Koechlin , https://m.media-amazon.com/images/M/MV5BODA4MjM2ODk4OF5BMl5BanBnXkFtZTcwNDgzODk1OQ@@._V1_SX300.jpg
Love Breakups Zindagi , movie , India , Sahil Sangha , Hindi& Punjabi& English , A couple and many of their friends experience changes and challenges in their respective lives after attending a wedding. , N/A , Comedy& Drama& Romance , 5.7 , 07 Oct 2011 , Not Rated , N/A , Zayed Khan& Dia Mirza& Cyrus Sahukar& Tisca Chopra , https://m.media-amazon.com/images/M/MV5BYTA0Y2RlNjMtMjk2YS00OWJlLWI4MWItYmYxMGNlOTM5YTg5XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
Walkaway , movie , USA , Shailja Gupta , English& Tamil& French& Hindi , Four intersecting stories & each exploring different aspects of love and companionship & as four friends struggle to find their way through the meanders of Indian matrimony & in a bittersweet ... , N/A , Comedy& Drama , 7.7 , 29 Oct 2010 , UNRATED , N/A , Manu Narayan& Samrat Chakrabarti& Sanjiv Jhaveri& Manish Dayal , https://m.media-amazon.com/images/M/MV5BMTc5Njg5MzU0OV5BMl5BanBnXkFtZTcwOTUwMzQ5Mw@@._V1_SX300.jpg
Enthiran , movie , India , S. Shankar , Tamil , A brilliant scientist builds a humanoid robot to protect mankind & but things go awry when human emotions are programmed and inner turmoil causes the robot to act against him. , N/A , Action& Sci-Fi , 7.1 , 01 Oct 2010 , Not Rated , 11 wins & 6 nominations. , Rajinikanth& Aishwarya Rai Bachchan& Danny Denzongpa& Santhanam , https://m.media-amazon.com/images/M/MV5BZmI0YmZkOGUtMTcwZS00MTk4LTg5ODQtOTliNWU2MTcwZjQ3XkEyXkFqcGdeQXVyOTk3NTc2MzE@._V1_SX300.jpg
Aao Wish Karein , movie , India , Glen Barreto , Hindi& English , Smitten by a 22-year old woman & a 12-year old boy's wish to be older comes true. , N/A , Comedy& Drama& Fantasy , 5.3 , 13 Nov 2009 , N/A , N/A , Aftab Shivdasani& Aamna Sharif& Rati Agnihotri& Tiku Talsania , https://m.media-amazon.com/images/M/MV5BNWNkYTUzNjQtMmJmMC00MTkzLWE2YmQtM2M1ZGJjMDhjNTI5XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg
Luck by Chance , movie , India , Zoya Akhtar , Hindi& English , When Vikram gets tapped to play the male lead in a Bollywood film & he can't believe his luck. But it may ruin his relationship with his girlfriend. , 58 , Drama , 7.0 , 30 Jan 2009 , Not Rated , 5 wins & 7 nominations. , Farhan Akhtar& Konkona Sen Sharma& Rishi Kapoor& Dimple Kapadia , https://m.media-amazon.com/images/M/MV5BMTY4NjIxNDc3Nl5BMl5BanBnXkFtZTcwNDc4NTk5Mw@@._V1_SX300.jpg
Krazzy 4 , movie , India , Jaideep Sen , Hindi , 4 mental patients formulate the plan to rescue their kidnapped doctor and teach the kidnappers a lesson. , N/A , Comedy& Crime& Drama& Thriller , 4.2 , 11 Apr 2008 , PG-13 , N/A , Juhi Chawla& Irrfan Khan& Arshad Warsi& Rajpal Yadav , https://m.media-amazon.com/images/M/MV5BMTQ4MDI5MzA1MF5BMl5BanBnXkFtZTgwNDgzMjA2MDE@._V1_SX300.jpg
Shaurya: It Takes Courage to Make Right... Right , movie , India , Samar Khan , Hindi , A army lawyer goes out of his way to defend an army officer charged with the homicide of a decorated officer. , N/A , Crime& Drama& Thriller , 7.3 , 04 Apr 2008 , Not Rated , N/A , Rahul Bose& Javed Jaffrey& Minissha Lamba& Seema Biswas , https://m.media-amazon.com/images/M/MV5BMzQwMDIyYTUtNDJhNi00N2RlLWEyNTctNDFjZTk0NTIwYzNhXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
Heyy Babyy , movie , India , Sajid Khan , Hindi , Three bachelors who are compulsive womanizers find their lives turned upside down when a baby is left at their doorstep. The trio suspect each other of being the father. , N/A , Comedy& Drama , 6.0 , 24 Aug 2007 , Not Rated , N/A , Juanna Sanghvi& Akshay Kumar& Fardeen Khan& Riteish Deshmukh , https://m.media-amazon.com/images/M/MV5BMTY1OTc2MTY3M15BMl5BanBnXkFtZTgwMDgxMTA2MDE@._V1_SX300.jpg
Americanizing Shelley , movie , USA , Lorraine Senna , English , A wannabe Hollywood player sets out to Americanize an Indian girl from the Himalayas. , N/A , Comedy& Drama& Romance , 4.6 , 01 Oct 2008 , PG , N/A , Namrata Singh Gujral& Beau Bridges& Brad Raider& RonReaco Lee , https://m.media-amazon.com/images/M/MV5BMTI0ODc3NTU5OV5BMl5BanBnXkFtZTcwODg4MjY0MQ@@._V1_SX300.jpg
Eklavya: The Royal Guard , movie , India , Vidhu Vinod Chopra , Hindi , As the kingdom of Devigarh comes apart at the seams & an aging bodyguard attempts to protect the Royal Family & as well as keep its darkest secrets from ever coming to light. , 69 , Action& Drama& Mystery& Thriller , 6.2 , 16 Feb 2007 , Not Rated , N/A , Amitabh Bachchan& Saif Ali Khan& Sanjay Dutt& Vidya Balan , https://m.media-amazon.com/images/M/MV5BM2FiM2YzMGMtNzhhZS00N2E3LWI3MDEtNzAxODIxNWY5ZTkzXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
Zindaggi Rocks , movie , India , Tanuja Chandra , Hindi , During an outing Dr. Suraj Rihan & who is married to Shivani & is summoned by DCP Gazala Qadri who wants to question him about the sudden death of his girlfriend/singing diva & Kriya Sengupta.... , N/A , Drama& Romance , 4.1 , 06 Oct 2006 , N/A , N/A , Sushmita Sen& Shiney Ahuja& Julian Burkhardt& Ravi Gossain , https://m.media-amazon.com/images/M/MV5BMGE1ZWQ2YjktOWI2Yi00NGYyLThlNTktYTc1N2IwYzBkMjdhXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg
Kuchh Meetha Ho Jaye , movie , India , Samar Khan , Hindi , Various relationships intertwine and collide at an airport. , N/A , Comedy& Romance , 3.6 , 15 Apr 2005 , N/A , N/A , Arshad Warsi& Mahima Chaudhry& Parvin Dabas& Sandhya Mridul , https://m.media-amazon.com/images/M/MV5BN2VjY2MwZGMtZmM4ZC00NmI5LWIzOGQtN2Q0ODA5MzlmOTllXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
My Karma , movie , India , Korak Day , English , A sheep sacrificed at Kalighat temple reincarnates as a privileged/ rich man but still is a sheep- until in the same place he goes through another sacrifice-what happens now? , N/A , Short& Drama , 8.6 , N/A , N/A , N/A , Arjun Chakraborty& Sabyasachi Chakraborty& Korak Day& Moon Moon Sen , https://m.media-amazon.com/images/M/MV5BMGYyMjMwMGQtZDMyYy00ODQ4LWFhMjctM2Q2MmQ0MWZkMzI3XkEyXkFqcGdeQXVyNzg5OTk2OA@@._V1_SX300.jpg
Saathiya , movie , India , Shaad Ali , Hindi , A couple elopes to get married and set up home hoping that just love will do the trick - but that's just the beginning of their story. , N/A , Drama& Family& Romance , 6.8 , 20 Dec 2002 , Not Rated , 14 wins & 5 nominations. , Vivek Oberoi& Rani Mukerji& Shah Rukh Khan& Tabu , https://m.media-amazon.com/images/M/MV5BN2ZhNzI2NWEtOGMxMC00M2RkLWEyMzctZjUyYzUzOWEzZTRiXkEyXkFqcGdeQXVyNTkzNDQ4ODc@._V1_SX300.jpg
Every Heart That Loves , movie , India , Raj Kanwar , Hindi , Raj is a struggling singer with big dreams who is still waiting for his big break. One night he witnesses an accident where a car spins out of control and lands on the tracks of an ... , N/A , Comedy& Drama& Musical , 5.2 , 24 Jul 2000 , N/A , 1 win & 3 nominations. , Salman Khan& Preity Zinta& Rani Mukerji& Shah Rukh Khan , https://m.media-amazon.com/images/M/MV5BMjY1NzQ4NzM2OF5BMl5BanBnXkFtZTcwMzY1ODgzMQ@@._V1_SX300.jpg
TED Talks India Nayi Soch , series , India , N/A , Hindi , The host interacts with inspiring people and discusses issues that are relevant in today's world & from the future of technology to women empowerment. , N/A , N/A , N/A , 10 Dec 2017 , N/A , N/A , Shah Rukh Khan , https://m.media-amazon.com/images/M/MV5BYWNlMzRmOTUtNTE1OS00ZGU3LWFjZTItODZhODE0ZWI1ZWJmXkEyXkFqcGdeQXVyODAzNzAwOTU@._V1_SX300.jpg
My Next Guest Needs No Introduction with David Letterman , series , USA , N/A , English , Comedian David Letterman interviews people he finds fascinating. , N/A , Talk-Show , 8.0 , 12 Jan 2018 , TV-MA , Nominated for 2 Primetime Emmys. Another 1 nomination. , David Letterman , https://m.media-amazon.com/images/M/MV5BYjk4ZWM1ZWYtNjZlZS00MDBmLTk5N2UtZWE1ZDE5MWRkMzdkXkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_SX300.jpg
Titu Talks , series , India , N/A , Hindi , Bhuvan Bam plays his famous character 'Titu Mama' and interviews celebrities in a desi setting. , N/A , Comedy& Talk-Show , 7.7 , 15 Dec 2018 , N/A , N/A , Bhuvan Bam , https://m.media-amazon.com/images/M/MV5BNWEzMGNjNmMtYjYwYy00NTcwLTk1OWYtZjU5ZGIyMzc4M2FiXkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_SX300.jpg
Kasautii Zindagii Kay , series , India , N/A , Hindi , A re-imagination of Anurag and Prerna's soul-stirring romance. Made for each other & will these star-crossed lovers unite against the odds of betrayal & revenge and retribution? , N/A , Drama& Romance , 5.5 , 25 Sep 2018 , N/A , N/A , Parth Samthaan& Erica Fernandes& Shubhaavi Choksey& Kali Prasad Mukherjee , https://m.media-amazon.com/images/M/MV5BZTdiZjliYTctMWRlMC00MjMwLWI1MmYtN2ZiNDQzMTM4NjI0XkEyXkFqcGdeQXVyNzM4MjU3NzY@._V1_SX300.jpg
63rd Filmfare Awards , movie , India , N/A , Hindi , 63rd Filmfare Awards ceremony & presented by the Filmfare Magazine & honored the best Hindi language Indian films of 2017. The ceremony was held on 20 January 2018 and hosted by Shah Rukh ... , N/A , N/A , N/A , 20 Jan 2018 , N/A , N/A , Shah Rukh Khan& Karan Johar& Ayushmann Khurrana& Parineeti Chopra , https://m.media-amazon.com/images/M/MV5BODRmY2ZkZWQtMDRhNS00NWRhLThmMDAtZmVlYmQzMGY5N2FkXkEyXkFqcGdeQXVyODAzNzAwOTU@._V1_SX300.jpg
Louder Together , movie , USA , Ryan Gall& James Marcus Haney(co-director) , English , Louder Together is a feature documentary chronicling the journey fans and activist on two continents took to be part of the iconic 2016 Global Citizen Festivals in New York's Central Park ... , N/A , Documentary , N/A , 13 Sep 2017 , N/A , N/A , Amitabh Bachchan& Coldplay& Leonardo DiCaprio& Ellie Goulding , N/A
Taarak Mehta Ka Ooltah Chashmah , series , India , N/A , Hindi , Common men face problems and fight against them depicted by Jethalal Gada. , N/A , Comedy& Family , 8.0 , N/A , NOT RATED , N/A , Dilip Joshi& Disha Vakani& Amit Bhatt& Sailesh Lodha , https://m.media-amazon.com/images/M/MV5BYzkyZjQ0MjAtNmMyYS00ZDQwLWE1YmItYzIwNTUyMDlmYWM5XkEyXkFqcGdeQXVyNDc0MDgzNTE@._V1_SX300.jpg
AIB Video Podcast , series , India , N/A , Hindi , All India Bakchod usually abbreviated and referred to as AIB is an Indian comedy group. The group was initially founded by Gursimran Khamba and Tanmay Bhat and was later joined by Rohan ... , N/A , N/A , 8.0 , 01 May 2013 , N/A , N/A , Tanmay Bhat& Gursimran Khamba& Rohan Joshi& Ashish Shakya , https://m.media-amazon.com/images/M/MV5BODg5ZWIwNzQtNjEwZi00NTQ5LWJiODgtNmQzNDYxMzlhYjdmXkEyXkFqcGdeQXVyNzA2ODM2MTY@._V1_SX300.jpg
The Kapil Sharma Show , series , India , N/A , Hindi , Comedian Kapil Sharma interacts with celebrity guests about their latest films while keeping the audience laughing with his wit & humour and assorted skits. , N/A , Comedy& Talk-Show , 8.0 , 23 Apr 2016 , N/A , 8 wins & 4 nominations. , Kapil Sharma& Kiku Sharda& Sumona Chakravarti& Chandan Prabhakar , https://m.media-amazon.com/images/M/MV5BZjBmNTcwZGYtZmIyZS00NjUxLWFlM2QtMGQ5YzY1NzZlOTQ3XkEyXkFqcGdeQXVyNDAzNDk0MTQ@._V1_SX300.jpg
FC FaceTime , series , India , N/A , English , The Film Companion teams brings you the latest from the world of cinema with intimate interviews with actors and filmmakers. , N/A , Talk-Show , N/A , N/A , N/A , N/A , Anupama Chopra , https://m.media-amazon.com/images/M/MV5BOGE0MjBhZDAtY2QwOS00ODZlLThiYWQtMWFjNmY4N2QyM2ZlXkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_SX300.jpg
Koffee with Karan , series , India , N/A , English , Celebrity host Karan Johar gets up close and personal with various Bollywood personalities and discusses their major career milestones. , N/A , Comedy& Talk-Show , 7.9 , 19 Nov 2004 , TV-14 , N/A , Karan Johar , https://m.media-amazon.com/images/M/MV5BMGU2MTc2YjMtMTU3YS00MTBhLTg0M2UtMDAyZTJjMDQzODlkXkEyXkFqcGdeQXVyNTE0MDc0NTM@._V1_SX300.jpg
Still Rolling: The DDLJ Story , movie , UK , Natashja Rathore , English , What makes a film do a record-breaking run of over 1000 weeks at the box office? A filmmaker takes a journey from London to Switzerland & to India to rediscover the magic of Bollywood's longest running film 'Dilwale Dulhaniya Le Jayenge' , N/A , Documentary& Short , 9.3 , 17 Jun 2016 , N/A , N/A , Christiane Andersen& Aditya Chopra& Pamela Chopra& Yash Chopra , https://m.media-amazon.com/images/M/MV5BODQ5ZGFkMDQtMDBlMS00NGJlLTg2NGItMmNiZjg4ZjczNTBjXkEyXkFqcGdeQXVyMjI3NTMwNjE@._V1_SX300.jpg
Indian Premier League , series , India , N/A , Hindi& English& Tamil , The best cricket players on the planet converge for the epic battle that will transcend all barriers. For die hard cricket fans! , N/A , Sport , 8.0 , 18 Apr 2008 , N/A , N/A , Mahendra Singh Dhoni& Virat Kohli& Rohit Sharma& Suresh Raina , https://m.media-amazon.com/images/M/MV5BMmRkNzIzYWItNGRiZi00MjUwLTliYjctZGUyNGFhODM3NTIwXkEyXkFqcGdeQXVyMjg3NTgzNTA@._V1_SX300.jpg
Comedy Nights with Kapil , series , India , N/A , Hindi , Every episode starts with stage act of Kapil Sharma and various characters and then Kapil take one or more celebrity interview with co-actors. , N/A , Comedy& Talk-Show , 8.1 , 22 Jun 2013 , TV-PG , 7 wins & 1 nomination. , Kapil Sharma& Kiku Sharda& Navjot Singh Sidhu& Ali Asgar , https://m.media-amazon.com/images/M/MV5BNGU4NzNiYzYtMGEyZS00ZGU1LTg1YmItZmMyYTU0MzM1ZThmXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg
C.I.D. , series , India , N/A , Hindi , ACP Pradyuman & Daya and Abhijeet are an elite trio of officers who work for the CID. They seek the help of professional forensic expert Dr Salunkhe and solve various criminal cases. , N/A , Action& Crime& Thriller , 6.5 , 21 Jan 1998 , TV-14 , N/A , Aditya Srivastava& Dayanand Shetty& Shivaji Satam& Dinesh Phadnis , https://m.media-amazon.com/images/M/MV5BNjM2N2M4YWMtYWE2OS00YzlmLThlZDEtOGZkMTQ5MzgwMTI5XkEyXkFqcGdeQXVyNTE0MDc0NTM@._V1_SX300.jpg
Kumkum Bhagya , series , India , N/A , Hindi , 'Kumkum Bhagya' is a show following the life of a Punjabi matriarch Sarla Arora who runs a marriage hall and lives with the hope of seeing her two daughters Pragya and Bulbul who're poles ... , N/A , Drama , 4.5 , 15 Apr 2014 , N/A , N/A , Sriti Jha& Shabbir Ahluwalia& Vin Rana& Ankit Mohan , https://m.media-amazon.com/images/M/MV5BMDFlNmJhZjItYjcxMC00MDNhLTg1YjctODU2YzJiY2MxYmNhXkEyXkFqcGdeQXVyNzM4MjU3NzY@._V1_SX300.jpg
The Android King: Sundar Pichai , movie , USA , Parthiban Shanmugam , English , A true story of one humble man who travels from Chennai to USA becomes the top man in the technological business world. , N/A , Documentary , N/A , 14 Aug 2015 , N/A , N/A , Abhishek Bachchan& Farah Khan& Shah Rukh Khan& Sundar Pishai , N/A
